latitude,longitude,height,distance,sum_distance,slope,date,utm_x,utm_y,velocidad_gps,consumo_total,consumo_inst,ds,velocidad
-3.611381,-79.217346,2349.1,36.751086466868706,27415.882348405223,-0.0897932637440569,12:33:18,698005.3900236988,9600634.516440464,70.26,3095.07,0.3,2,18.375543233434353
-3.611622,-79.216881,2349.1,58.14499007144931,27474.027338476673,0.0,12:33:21,698057.0035344168,9600607.763448445,71.3,3095.07,0.5,3,19.38166335714977
-3.611776,-79.216545,2349.1,41.04382963475019,27515.071168111423,0.0,12:33:23,698094.3028164605,9600590.659684721,73.73,3095.07,0.25,2,20.521914817375094
-3.611925,-79.216202,2349.1,41.530169463423185,27556.601337574844,0.0,12:33:25,698132.3809404068,9600574.10731483,74.97,3095.07,0.25,2,20.765084731711593
-3.612075,-79.215843,2349.1,43.210043309818055,27599.81138088466,0.0,12:33:27,698172.2365875954,9600557.440847624,79.21,3095.07,0.1,2,21.605021654909027
-3.612233,-79.215462,2349.1,45.80693813991926,27645.61831902458,0.0,12:33:29,698214.5348936121,9600539.884855738,81.8,3095.07,0.35,2,22.90346906995963
-3.612399,-79.215088,2349.1,45.439224083923655,27691.0575431085,0.0,12:33:31,698256.0536907904,9600521.445661565,82.17,3095.07,0.35,2,22.719612041961827
-3.612605,-79.214745,2349.1,44.410387761709856,27735.46793087021,0.0,12:33:33,698294.1194071138,9600498.589684794,79.06,3095.07,0.15,2,22.205193880854928
-3.612877,-79.21447,2349.1,42.88680401969636,27778.35473488991,0.0,12:33:35,698324.6153488182,9600468.449713618,76.51,3095.07,0.35,2,21.44340200984818
-3.613217,-79.214279,2349.1,43.185574848308505,27821.540309738215,0.0,12:33:37,698345.7633285942,9600430.808071585,79.6,3095.07,0.35,2,21.592787424154253
-3.613594,-79.214134,2349.1,44.706367237515295,27866.24667697573,0.0,12:33:39,698361.792227847,9600389.08470124,81.17,3095.07,0.25,2,22.353183618757647
-3.613982,-79.214005,2349.1,45.248890715669255,27911.4955676914,0.0,12:33:41,698376.0409704773,9600346.148346404,78.88,3095.07,0.15,2,22.624445357834627
-3.61434,-79.213837,2349.1,43.78042626432472,27955.275993955725,0.0,12:33:43,698394.629467018,9600306.521108149,79.67,3095.07,0.15,2,21.89021313216236
-3.614638,-79.213577,2349.1,43.834573677507194,27999.110567633234,0.0,12:33:45,698423.4530182093,9600273.509047402,80.27,3095.07,0.2,2,21.917286838753597
-3.61488,-79.213242,2297.8,45.85399462934715,28044.96456226258,-1.1187683955274654,12:33:47,698460.6219042288,9600246.673515813,80.27,3095.07,0.2,2,22.926997314673574
-3.615123,-79.212898,2296.4,46.73306930846938,28091.69763157105,-0.029957373241615237,12:33:49,698498.7905370956,9600219.725405106,80.27,3095.07,0.3,2,23.36653465423469
-3.61554,-79.212463,2296.4,66.8131249223095,28158.510756493357,0.0,12:33:52,698547.0322016447,9600173.515024228,80.21,3095.07,0.3,3,22.271041640769834
-3.615885,-79.212296,2296.4,42.43580058430143,28200.94655707766,0.0,12:33:54,698565.5123020732,9600135.325569618,75.15,3095.07,0.3,2,21.217900292150716
-3.616264,-79.21225,2296.4,42.23349445853389,28243.180051536194,0.0,12:33:56,698570.540803928,9600093.402572906,77.56,3095.07,0.25,2,21.116747229266945
-3.616657,-79.212303,2296.4,43.868390604029784,28287.048442140225,0.0,12:33:58,698564.5664691402,9600049.952995805,79.71,3095.07,0.25,2,21.934195302014892
-3.617055,-79.212418,2296.4,45.84137445708894,28332.889816597315,0.0,12:34:00,698551.702296804,9600005.96404316,82.73,3095.07,0.25,2,22.92068722854447
-3.61746,-79.212524,2296.4,46.32094486620007,28379.210761463513,0.0,12:34:02,698539.8365812119,9599961.19900761,83.84,3095.07,0.1,2,23.160472433100036
-3.617849,-79.212639,2296.4,44.88639127499783,28424.09715273851,0.0,12:34:04,698526.974373057,9599918.205355808,79.27,3095.07,0.1,2,22.443195637498913
-3.618207,-79.212753,2296.4,41.57750748484784,28465.674660223358,0.0,12:34:06,698514.2300270132,9599878.63972271,69.32,3095.07,0.1,2,20.78875374242392
-3.61849,-79.212906,2296.4,35.62544837420972,28501.300108597567,0.0,12:34:08,698497.1687824364,9599847.376739865,62.17,3095.08,0.5,2,17.81272418710486
-3.618669,-79.21312,2296.4,30.948871640132797,28532.2489802377,0.0,12:34:10,698473.3525709764,9599827.628275367,56.13,3095.08,0.5,2,15.474435820066399
-3.618741,-79.213402,2296.4,32.33855155726936,28564.58753179497,0.0,12:34:12,698442.004287738,9599819.727618191,57.5,3095.08,0.95,2,16.16927577863468
-3.618688,-79.213692,2296.4,32.760275756841075,28597.34780755181,0.0,12:34:14,698409.7943569119,9599825.65222099,59.84,3095.08,1.0,2,16.380137878420538
-3.618519,-79.213943,2296.4,33.58158851652778,28630.92939606834,0.0,12:34:16,698381.9429056555,9599844.396505944,62.93,3095.08,1.0,2,16.79079425826389
-3.618226,-79.214088,2296.4,36.196616217872155,28667.12601228621,0.0,12:34:18,698365.8959333233,9599876.83052932,65.52,3095.08,1.0,2,18.098308108936077
-3.617887,-79.214127,2264.4,37.74904267962972,28704.87505496584,-0.8477036165282137,12:34:20,698361.636464128,9599914.32842612,65.52,3095.08,7.75,2,18.87452133981486
-3.617533,-79.214119,2263.8,39.16835724501385,28744.043412210853,-0.015318487733520897,12:34:22,698362.6023535002,9599953.474869125,65.52,3095.08,8.0,2,19.584178622506926
-3.617017,-79.214218,2263.8,58.12408301443756,28802.16749522529,0.0,12:34:25,698351.7148478332,9600010.559971077,70.28,3095.08,3.5,3,19.374694338145854
-3.616724,-79.214417,2263.8,39.23748765547384,28841.404982880766,0.0,12:34:27,698329.6679449399,9600043.00576989,71.88,3095.08,3.35,2,19.61874382773692
-3.616461,-79.214668,2263.8,40.304920747055405,28881.70990362782,0.0,12:34:29,698301.8368483803,9600072.145274043,73.51,3095.08,3.35,2,20.152460373527703
-3.616202,-79.21492,2263.8,40.06439435239975,28921.77429798022,0.0,12:34:31,698273.8937570867,9600100.842628554,72.47,3095.09,4.75,2,20.032197176199876
-3.615913,-79.215149,2263.8,40.86140042450925,28962.63569840473,0.0,12:34:33,698248.5126712442,9600132.85258635,72.97,3095.09,2.1,2,20.430700212254624
-3.61558,-79.215302,2263.8,40.57026460881207,29003.20596301354,0.0,12:34:35,698231.5853961796,9600169.711810758,72.56,3095.09,2.0,2,20.285132304406034
-3.615226,-79.215378,2263.8,40.05860336438168,29043.264566377922,0.0,12:34:37,698223.2180455949,9600208.876566287,71.3,3095.09,2.55,2,20.02930168219084
-3.614874,-79.215446,2263.8,39.66350451211127,29082.928070890033,0.0,12:34:39,698215.7391177358,9600247.818395445,70.69,3095.1,3.65,2,19.831752256055633
-3.614555,-79.215591,2263.8,38.792352605330954,29121.720423495364,0.0,12:34:41,698199.6976235545,9600283.127619991,69.51,3095.1,4.3,2,19.396176302665477
-3.614315,-79.215843,2263.8,38.58986236384063,29160.310285859206,0.0,12:34:43,698171.7503029394,9600309.723729677,70.56,3095.1,7.95,2,19.294931181920315
-3.614184,-79.216171,2263.8,39.2276591754705,29199.537945034677,0.0,12:34:45,698135.3350250239,9600324.282312216,70.28,3095.1,8.0,2,19.61382958773525
-3.614124,-79.216522,2263.8,39.56973269578774,29239.107677730466,0.0,12:34:47,698096.3488258884,9600330.994147131,71.89,3095.1,11.05,2,19.78486634789387
-3.614074,-79.216873,2263.8,39.399330025541275,29278.50700775601,0.0,12:34:49,698057.3604586468,9600336.600085028,71.1,3095.11,7.35,2,19.699665012770637
-3.614055,-79.217232,2263.8,39.953464105912616,29318.46047186192,0.0,12:34:51,698017.4764973399,9600338.779524233,70.02,3095.11,11.65,2,19.976732052956308
-3.614134,-79.21756,2264.8,37.48631565289314,29355.94678751481,0.02667640131026911,12:34:53,697981.015656534,9600330.114576302,70.02,3095.11,7.75,2,18.74315782644657
-3.61428,-79.21785,2267.0,36.05055412454017,29391.99734163935,0.061025414266857106,12:34:55,697948.7624296916,9600314.031949034,70.02,3095.12,7.8,2,18.025277062270085
-3.614502,-79.218262,2267.0,51.95472425121955,29443.95206589057,0.0,12:34:58,697902.9374663599,9600289.5712231,64.06,3095.13,15.65,3,17.318241417073185
-3.614583,-79.218582,2267.0,36.67588838145311,29480.627954272026,0.0,12:35:00,697867.3651076241,9600280.683328819,66.28,3095.14,16.9,2,18.337944190726557
-3.614564,-79.21891,2267.0,36.514247076800025,29517.142201348826,0.0,12:35:02,697830.9255717611,9600282.855949525,66.06,3095.15,17.0,2,18.257123538400013
-3.614497,-79.219238,2267.0,37.19929884099827,29554.341500189825,0.0,12:35:04,697794.496445173,9600290.336770624,66.32,3095.15,16.3,2,18.599649420499134
-3.614415,-79.219566,2267.0,37.56498720693567,29591.90648739676,0.0,12:35:06,697758.0705701027,9600299.476392578,67.08,3095.17,15.9,2,18.782493603467834
-3.614319,-79.219887,2267.0,37.22248538911356,29629.128972785875,0.0,12:35:08,697722.4254885379,9600310.162702937,66.67,3095.18,15.85,2,18.61124269455678
-3.614148,-79.220177,2267.0,37.37092268556982,29666.499895471443,0.0,12:35:10,697690.24102029,9600329.136330621,66.82,3095.19,16.8,2,18.68546134278491
-3.613879,-79.220367,2267.0,36.48758395026228,29702.987479421707,0.0,12:35:12,697669.1886362614,9600358.925779384,65.75,3095.2,19.65,2,18.24379197513114
-3.613569,-79.220497,2267.0,37.210902331186915,29740.198381752893,0.0,12:35:14,697654.8116390223,9600393.236260066,65.52,3095.21,15.45,2,18.605451165593458
-3.613268,-79.220627,2267.0,36.2957547557213,29776.494136508612,0.0,12:35:16,697640.4326786154,9600426.551444229,64.49,3095.22,17.25,2,18.14787737786065
-3.612991,-79.220787,2267.0,35.42763628320525,29811.92177279182,0.0,12:35:18,697622.7152454574,9600457.219041497,63.56,3095.23,16.5,2,17.713818141602626
-3.612776,-79.221016,2267.0,34.83401881101877,29846.755791602838,0.0,12:35:20,697597.317872494,9600481.045197979,62.71,3095.23,15.35,2,17.417009405509386
-3.612669,-79.221306,2267.0,34.33564275158979,29881.09143435443,0.0,12:35:22,697565.1194809914,9600492.941135729,61.0,3095.24,15.45,2,17.167821375794894
-3.612674,-79.221611,2306.8,33.902751733526884,29914.994186087955,1.1739460062954545,12:35:24,697531.2302229789,9600492.454502981,61.0,3095.25,15.35,2,16.951375866763442
-3.612793,-79.221886,2308.9,33.27845753454938,29948.272643622506,0.06310388628498508,12:35:26,697500.6495720062,9600479.354348294,61.0,3095.25,14.45,2,16.63922876727469
-3.613108,-79.222198,2308.9,49.15488110906094,29997.427524731567,0.0,12:35:29,697465.915514815,9600444.587056046,59.19,3095.26,14.35,3,16.38496036968698
-3.613348,-79.222366,2308.9,32.45779196015848,30029.885316691725,0.0,12:35:31,697447.1973463984,9600418.082539937,58.39,3095.27,13.7,2,16.22889598007924
-3.613588,-79.222527,2308.9,32.01668535135953,30061.902002043083,0.0,12:35:33,697429.2569462496,9600391.576503837,56.82,3095.28,16.75,2,16.008342675679764
-3.613814,-79.222687,2308.9,30.68048179924865,30092.582483842332,0.0,12:35:35,697411.4306903199,9600366.618478008,51.97,3095.29,12.55,2,15.340240899624325
-3.614023,-79.222839,2308.9,28.635623101901356,30121.218106944234,0.0,12:35:37,697394.4969867906,9600343.538703686,52.0,3095.3,12.5,2,14.317811550950678
-3.61421,-79.223022,2308.9,29.011475912605082,30150.22958285684,0.0,12:35:39,697374.1236846782,9600322.898593072,52.73,3095.3,14.5,2,14.505737956302541
-3.614353,-79.223244,2308.9,29.310207619260062,30179.539790476098,0.0,12:35:41,697349.4266764118,9600307.132808942,52.13,3095.31,14.4,2,14.655103809630031
-3.614449,-79.223488,2308.9,29.125089157369928,30208.664879633467,0.0,12:35:43,697322.2954552458,9600296.569416746,52.39,3095.32,13.3,2,14.562544578684964
-3.614509,-79.223747,2308.9,29.54219167457545,30238.207071308043,0.0,12:35:45,697293.5054001625,9600289.990429483,52.0,3095.33,13.95,2,14.771095837287724
-3.614556,-79.223999,2308.9,28.48771161412473,30266.694782922168,0.0,12:35:47,697265.495921735,9600284.847553149,52.34,3095.34,13.8,2,14.243855807062365
-3.614601,-79.224258,2308.9,29.214246145834764,30295.909029068003,0.0,12:35:49,697236.7091235868,9600279.92736562,52.43,3095.34,13.9,2,14.607123072917382
-3.614648,-79.224518,2308.9,29.362087452246637,30325.27111652025,0.0,12:35:51,697207.8107915927,9600274.786213437,51.95,3095.35,13.55,2,14.681043726123319
-3.614692,-79.22477,2341.9,28.42901569476116,30353.70013221501,1.1607858799726638,12:35:53,697179.801981414,9600269.97507995,51.95,3095.36,11.55,2,14.21450784738058
-3.614745,-79.225014,2344.1,27.746821077152134,30381.44695329216,0.07928836221931701,12:35:55,697152.6800995094,9600264.166916262,51.95,3095.37,13.45,2,13.873410538576067
-3.61485,-79.225388,2344.1,43.156433994657284,30424.603387286817,0.0,12:35:58,697111.102914077,9600252.636416795,50.93,3095.38,13.65,3,14.385477998219095
-3.614968,-79.225616,2344.1,28.50618525983104,30453.109572546648,0.0,12:36:00,697085.744741176,9600239.636584431,51.8,3095.38,14.85,2,14.25309262991552
-3.615123,-79.225822,2344.1,28.605327055149708,30481.714899601797,0.0,12:36:02,697062.822966307,9600222.54024078,52.19,3095.4,14.8,2,14.302663527574854
-3.615316,-79.22599,2344.1,28.364340146616097,30510.079239748415,0.0,12:36:04,697044.1151040494,9600201.233328875,52.0,3095.4,13.55,2,14.182170073308049
-3.615536,-79.226135,2344.1,29.1899352399106,30539.269174988327,0.0,12:36:06,697027.956905192,9600176.935567038,52.17,3095.41,13.55,2,14.5949676199553
-3.615775,-79.226242,2344.1,28.991141145616258,30568.260316133943,0.0,12:36:08,697016.016717095,9600150.528400391,52.0,3095.41,13.05,2,14.495570572808129
-3.616031,-79.226295,2344.1,28.92638528719353,30597.186701421135,0.0,12:36:10,697010.0726967804,9600122.229531853,52.1,3095.42,13.05,2,14.463192643596765
-3.616293,-79.226311,2344.1,29.038434910198557,30626.225136331333,0.0,12:36:12,697008.2383775422,9600093.259110622,52.36,3095.43,13.45,2,14.519217455099279
-3.616556,-79.226318,2344.1,29.104933488862002,30655.330069820197,0.0,12:36:14,697007.4038113105,9600064.176149048,52.47,3095.44,14.0,2,14.552466744431001
-3.616821,-79.226318,2344.1,29.315711518788895,30684.645781338986,0.0,12:36:16,697007.3465651782,9600034.870493442,52.54,3095.44,13.45,2,14.657855759394447
-3.617083,-79.226326,2344.1,28.997579982593532,30713.64336132158,0.0,12:36:18,697006.4010994453,9600005.898336329,51.62,3095.45,12.15,2,14.498789991296766
-3.617338,-79.226357,2344.1,28.419404933661138,30742.062766255243,0.0,12:36:20,697002.9016605827,9599977.705283703,50.04,3095.46,11.0,2,14.209702466830569
-3.617578,-79.226418,2344.1,27.402728828600658,30769.465495083845,0.0,12:36:22,696996.0722244784,9599951.177554905,48.78,3095.46,9.2,2,13.701364414300329
-3.61781,-79.226494,2379.6,27.02021068792055,30796.485705771764,1.3138313542414517,12:36:24,696987.5778996161,9599925.537782548,48.78,3095.47,12.6,2,13.510105343960275
-3.618038,-79.226578,2382.6,26.895879128309478,30823.381584900075,0.11154125082464121,12:36:26,696978.1955779806,9599900.342097655,48.78,3095.48,12.65,2,13.447939564154739
-3.618384,-79.226707,2382.6,40.8696760883909,30864.251260988465,0.0,12:36:29,696963.7879116833,9599862.106874602,48.97,3095.49,13.55,3,13.623225362796965
-3.618617,-79.226791,2382.6,27.41509965178055,30891.666360640247,0.0,12:36:31,696954.4045147246,9599836.358256223,49.3,3095.49,13.6,2,13.707549825890275
-3.61885,-79.226883,2382.6,27.7304093771842,30919.396770017433,0.0,12:36:33,696944.1322581724,9599810.611375997,49.54,3095.5,13.2,2,13.8652046885921
-3.619081,-79.226952,2382.6,26.68130492127458,30946.07807493871,0.0,12:36:35,696936.415912515,9599785.080678476,46.86,3095.51,11.8,2,13.34065246063729
-3.61929,-79.226997,2382.6,23.657410745687923,30969.735485684396,0.0,12:36:37,696931.3709051127,9599761.977693057,39.17,3095.51,4.8,2,11.828705372843961
-3.619469,-79.22702,2382.6,19.969442147764283,30989.70492783216,0.0,12:36:39,696928.7767480044,9599742.187552083,33.39,3095.51,4.8,2,9.984721073882142
-3.619615,-79.22702,2382.6,16.155783059510405,31005.860710891673,0.0,12:36:41,696928.7451962859,9599726.041799853,26.11,3095.52,1.05,2,8.077891529755203
-3.619723,-79.227013,2382.6,11.97875280964381,31017.839463701315,0.0,12:36:43,696929.4996089009,9599714.096846716,18.93,3095.52,1.4,2,5.989376404821905
-3.619815,-79.227005,2382.6,10.222809365537673,31028.062273066855,0.0,12:36:45,696930.3685862296,9599703.921073845,18.76,3095.52,1.4,2,5.111404682768836
-3.619915,-79.22699,2382.6,11.19363489054054,31039.255907957395,0.0,12:36:47,696932.0135867236,9599692.859082038,21.3,3095.52,1.25,2,5.59681744527027
-3.620023,-79.226967,2382.6,12.223788115003494,31051.479696072398,0.0,12:36:49,696934.5457175111,9599680.910653949,22.06,3095.52,5.9,2,6.111894057501747
-3.620128,-79.226944,2382.6,11.899571191558863,31063.379267263957,0.0,12:36:51,696937.0784954812,9599669.293987522,22.41,3095.52,6.15,2,5.9497855957794314
-3.620234,-79.226906,2382.6,12.469452863338848,31075.848720127295,0.0,12:36:53,696941.2776689411,9599657.563475687,22.13,3095.53,4.2,2,6.234726431669424
-3.620335,-79.226852,2406.2,12.688803504387014,31088.537523631683,1.8599074366499937,12:36:55,696947.2556419412,9599646.382424882,22.13,3095.53,4.35,2,6.344401752193507
-3.620443,-79.226814,2406.4,12.677764102609858,31101.215287734292,0.01577565242431831,12:36:57,696951.4543797722,9599634.4307368,22.13,3095.53,3.75,2,6.338882051304929
-3.620642,-79.226776,2406.4,22.418277212007478,31123.6335649463,0.0,12:37:00,696955.6334417638,9599612.41559818,30.5,3095.54,6.5,3,7.472759070669159
-3.620796,-79.226746,2406.4,17.36361317450539,31140.997178120804,0.0,12:37:02,696958.933369726,9599595.378627626,31.15,3095.54,8.3,2,8.681806587252694
-3.620949,-79.226723,2406.4,17.121792512009662,31158.118970632815,0.0,12:37:04,696961.4557592911,9599578.45376444,30.34,3095.54,5.1,2,8.560896256004831
-3.621109,-79.226715,2406.4,17.726324237255092,31175.84529487007,0.0,12:37:06,696962.3100215066,9599560.758047994,33.13,3095.55,6.0,2,8.863162118627546
-3.621271,-79.226707,2406.4,17.9472244067102,31193.79251927678,0.0,12:37:08,696963.1638493887,9599542.841156596,33.21,3095.55,8.5,2,8.9736122033551
-3.621452,-79.226715,2406.4,20.04607759458869,31213.83859687137,0.0,12:37:10,696962.2358482429,9599522.826581426,38.23,3095.55,6.9,2,10.023038797294346
-3.621652,-79.226753,2406.4,22.52689403699788,31236.365490908367,0.0,12:37:12,696957.9705155392,9599500.717364931,41.63,3095.55,8.3,2,11.26344701849894
-3.621868,-79.226814,2406.4,24.839822679350917,31261.205313587718,0.0,12:37:14,696951.1462533969,9599476.84374894,45.91,3095.56,12.75,2,12.419911339675458
-3.622103,-79.226898,2406.4,27.623144445819943,31288.82845803354,0.0,12:37:16,696941.7624147973,9599450.873971904,50.32,3095.57,15.5,2,13.811572222909971
-3.622357,-79.226967,2406.4,29.126652644892896,31317.95511067843,0.0,12:37:18,696934.0410777573,9599422.79977707,54.45,3095.58,16.0,2,14.563326322446448
-3.62263,-79.227043,2406.4,31.35907470390242,31349.314185382333,0.0,12:37:20,696925.5378813741,9599392.625945095,57.45,3095.59,14.9,2,15.67953735195121
-3.622908,-79.227119,2406.4,31.891921866296936,31381.20610724863,0.0,12:37:22,696917.0336044827,9599361.899177995,56.8,3095.59,14.3,2,15.945960933148468
-3.623187,-79.227196,2406.4,32.0280804924629,31413.23418774109,0.0,12:37:24,696908.4180050394,9599331.062042514,57.75,3095.6,12.6,2,16.01404024623145
-3.623474,-79.227249,2406.4,32.29029006729717,31445.524477808387,0.0,12:37:26,696902.467246659,9599299.334994093,58.76,3095.61,12.7,2,16.145145033648586
-3.623771,-79.227264,2416.6,32.89675922373257,31478.42123703212,0.31006093732908724,12:37:28,696900.7363926566,9599266.493814506,58.76,3095.61,12.85,2,16.448379611866287
-3.624072,-79.227264,2418.6,33.29685278183365,31511.718089813952,0.06006573693629012,12:37:30,696900.6712746213,9599233.207025418,58.76,3095.62,12.9,2,16.648426390916825
-3.624516,-79.22728,2418.6,49.14304360470303,31560.861133418653,0.0,12:37:33,696898.7974985794,9599184.109724706,57.19,3095.63,11.9,3,16.38101453490101
-3.624773,-79.227341,2418.6,29.227944354880357,31590.089077773533,0.0,12:37:35,696891.9643651907,9599155.702039823,50.19,3095.63,3.95,2,14.613972177440179
-3.624932,-79.227524,2418.6,26.89106279618167,31616.980140569714,0.0,12:37:37,696871.5973937847,9599138.158436636,45.61,3095.63,3.95,2,13.445531398090836
-3.624972,-79.227737,2418.6,24.085676728915267,31641.06581729863,0.0,12:37:39,696847.9229688578,9599133.781244118,44.19,3095.63,2.7,2,12.042838364457634
-3.624986,-79.227959,2418.6,24.72431826946891,31665.7901355681,0.0,12:37:41,696823.2542110096,9599132.281272868,44.84,3095.64,5.8,2,12.362159134734455
-3.625004,-79.228203,2418.6,27.19310999924236,31692.983245567342,0.0,12:37:43,696796.1402406757,9599130.343727523,50.43,3095.64,6.4,2,13.59655499962118
-3.625024,-79.22847,2418.6,29.75792240398464,31722.741167971326,0.0,12:37:45,696766.4703849766,9599128.189998165,57.37,3095.64,13.05,2,14.87896120199232
-3.625119,-79.228752,2418.6,33.05660259251504,31755.79777056384,0.0,12:37:47,696735.1177154651,9599117.745475322,61.21,3095.64,19.35,2,16.52830129625752
-3.625315,-79.228973,2418.6,32.76274917465624,31788.560519738498,0.0,12:37:49,696710.5207337283,9599096.118384257,58.52,3095.66,7.8,2,16.38137458732812
-3.625586,-79.22908,2418.6,32.25109204276785,31820.811611781264,0.0,12:37:51,696698.5737162329,9599066.172486557,57.39,3095.66,13.6,2,16.125546021383926
-3.625862,-79.229118,2418.6,30.822765800049588,31851.634377581315,0.0,12:37:53,696694.2919834963,9599035.658665081,54.86,3095.67,12.5,2,15.411382900024794
-3.626127,-79.229149,2418.6,29.517384553848814,31881.151762135163,0.0,12:37:55,696690.7903741999,9599006.359783268,52.63,3095.68,11.95,2,14.758692276924407
-3.626384,-79.229172,2418.6,28.54562787261086,31909.697390007776,0.0,12:37:57,696688.1793458983,9598977.943861863,50.43,3095.68,11.2,2,14.27281393630543
-3.62662,-79.229195,2437.9,26.233447088492163,31935.930837096268,0.7357020194447309,12:37:59,696685.5728566879,9598951.85027278,50.43,3095.69,7.55,2,13.116723544246081
-3.626852,-79.22921,2439.9,25.720359645672268,31961.65119674194,0.07775941034854549,12:38:01,696683.8560832429,9598926.197294746,50.43,3095.7,14.6,2,12.860179822836134
-3.627189,-79.229301,2439.9,38.62512563645509,32000.276322378395,0.0,12:38:04,696673.6725003894,9598888.949173072,46.69,3095.7,13.95,3,12.875041878818363
-3.627371,-79.229439,2439.9,25.311880935553543,32025.58820331395,0.0,12:38:06,696658.3004379674,9598868.852285856,45.95,3095.71,15.85,2,12.655940467776771
-3.627491,-79.22963,2439.9,25.039040750831646,32050.62724406478,0.0,12:38:08,696637.0531464111,9598855.623322086,44.52,3095.72,12.9,2,12.519520375415823
-3.627547,-79.229843,2439.9,24.472590958840815,32075.099835023622,0.0,12:38:10,696613.3753593967,9598849.47671664,44.52,3095.73,13.05,2,12.236295479420408
-3.627567,-79.230064,2439.9,24.663981854197775,32099.76381687782,0.0,12:38:12,696588.8165100827,9598847.312983375,43.99,3095.74,14.15,2,12.331990927098888
-3.627582,-79.230286,2439.9,24.731391016638916,32124.49520789446,0.0,12:38:14,696564.1476392637,9598845.70239767,44.87,3095.75,14.0,2,12.365695508319458
-3.627597,-79.230515,2439.9,25.507434544297855,32150.002642438758,0.0,12:38:16,696538.7010273396,9598844.093326533,44.95,3095.76,12.55,2,12.753717272148927
-3.627613,-79.230736,2439.9,24.628230210662323,32174.63087264942,0.0,12:38:18,696514.1430543864,9598842.37192503,44.8,3095.76,13.15,2,12.314115105331162
-3.627631,-79.230957,2439.9,24.645111152165278,32199.275983801585,0.0,12:38:20,696489.5846529886,9598840.42934369,44.86,3095.77,13.7,2,12.322555576082639
-3.627637,-79.231194,2439.9,26.350618520223062,32225.62660232181,0.0,12:38:22,696463.2511466361,9598839.81727571,45.63,3095.78,14.75,2,13.175309260111531
-3.627601,-79.231415,2439.9,24.88519914073517,32250.511801462544,0.0,12:38:24,696438.7044197359,9598843.84638613,46.49,3095.79,19.75,2,12.442599570367586
-3.627495,-79.231613,2439.9,24.937327505038255,32275.449128967583,0.0,12:38:26,696416.7282612338,9598855.611593908,45.87,3095.79,15.25,2,12.468663752519127
-3.627323,-79.231758,2439.9,24.936806820872132,32300.385935788454,0.0,12:38:28,696400.6549918454,9598874.664040193,44.54,3095.8,12.55,2,12.468403410436066
-3.627114,-79.231834,2473.5,24.61694476379417,32325.00288055225,1.3649134903782916,12:38:30,696392.2560471523,9598897.793230811,44.54,3095.81,14.2,2,12.308472381897085
-3.626897,-79.231842,2475.6,24.023896385547907,32349.026776937797,0.08741296442084263,12:38:32,696391.4140599733,9598921.79236157,44.54,3095.82,14.35,2,12.011948192773954
-3.626598,-79.231728,2475.6,35.418549517553544,32384.445326455352,0.0,12:38:35,696404.1447641043,9598954.833162881,43.63,3095.83,15.0,3,11.806183172517848
-3.62643,-79.231575,2475.6,25.19221167747515,32409.63753813283,0.0,12:38:37,696421.1803352302,9598973.378596319,44.84,3095.84,14.25,2,12.596105838737575
-3.626265,-79.231415,2475.6,25.484966447789535,32435.122504580617,0.0,12:38:39,696438.993010074,9598991.59074969,46.41,3095.84,14.75,2,12.742483223894768
-3.626093,-79.231247,2475.6,26.659881396618097,32461.782385977236,0.0,12:38:41,696457.6960555392,9599010.575276779,47.52,3095.85,15.05,2,13.329940698309048
-3.625913,-79.231079,2475.6,27.298365082854822,32489.08075106009,0.0,12:38:43,696476.4008359319,9599030.444500703,50.17,3095.86,16.95,2,13.649182541427411
-3.625735,-79.230896,2475.6,28.310066210217474,32517.39081727031,0.0,12:38:45,696496.7717906754,9599050.089295188,51.86,3095.88,17.6,2,14.155033105108737
-3.625538,-79.230721,2475.6,29.210588677304333,32546.601405947615,0.0,12:38:47,696516.2580045837,9599071.836981194,52.99,3095.89,16.35,2,14.605294338652167
-3.625303,-79.230606,2475.6,28.96922537704999,32575.570631324666,0.0,12:38:49,696529.0860341274,9599097.800000904,51.52,3095.89,11.4,2,14.484612688524996
-3.625041,-79.230591,2475.6,29.031779464195377,32604.602410788862,0.0,12:38:51,696530.8092281547,9599126.770577108,53.19,3095.9,17.0,2,14.515889732097689
-3.62477,-79.230606,2475.6,30.025477473787316,32634.62788826265,0.0,12:38:53,696529.2011604431,9599156.742947822,54.82,3095.91,16.55,2,15.012738736893658
-3.624491,-79.230637,2475.6,31.055525840761447,32665.683414103412,0.0,12:38:55,696525.8171065798,9599187.603486609,56.86,3095.92,17.45,2,15.527762920380724
-3.62421,-79.230705,2475.6,31.99031598193199,32697.673730085346,0.0,12:38:57,696518.3225258478,9599218.69322559,56.32,3095.93,14.15,2,15.995157990965994
-3.623949,-79.230797,2475.6,30.62986351127873,32728.303593596625,0.0,12:38:59,696508.1570536778,9599247.576425154,55.52,3095.93,7.4,2,15.314931755639366
-3.623715,-79.230949,2505.1,30.910735823233274,32759.214329419858,0.9543609757043399,12:39:01,696491.3193317091,9599273.486782027,55.52,3095.94,12.3,2,15.455367911616637
-3.62351,-79.231133,2506.5,30.536907005406903,32789.75123642526,0.04584616247323952,12:39:03,696470.9199197663,9599296.197044987,55.52,3095.95,12.3,2,15.268453502703451
