date,height,old_height,utm_x,utm_y,distance,slope,sum_distance,velocidad,ds,velocidad_gps,consumo_total,consumo_inst,latitud,longitud,velocidad_gps-ms,next_vel,velocidad_ms,next_vel_ms,aceleracion_gps,aceleracion_ms,fd,Rx,Rg,Ri,fx,potencia_rueda,potencia_motor,caudal_inst
13:06:44,2429.7,2429.7,693512.5905408232,9581595.868350204,41.80388460144479,0.0,59342.92854840656,20.9019423007224,2,76.34,3098.96,13.05,-3.783620996333989,-79.25744600000624,21.205555555555556,21.466666666666665,20.9019423007224,21.324800620368336,-0.13055555555555465,-0.21142915982296806,333.4754424575511,249.70400000000004,0.0,-673.4018740361532,-90.22243157860214,-1885.8240590868165,-6984.533552173394,-0.06929100746203763
13:06:46,2429.7,2429.7,693481.9823697227,9581566.182066236,42.64960124073667,0.0,59385.57814964729,21.324800620368336,2,77.28,3098.96,12.7,-3.783889996337394,-79.25772100000624,21.466666666666665,20.844444444444445,21.324800620368336,21.247791134023192,0.31111111111111,0.03850474317257202,347.1047261760235,249.70400000000004,0.0,122.63760700464188,719.4463331806654,15342.049612132778,56822.405970862135,0.5637143449490292
13:06:48,2429.7,2429.7,693451.3746616503,9581536.716952844,42.495582268046384,0.0,59428.07373191534,21.247791134023192,2,75.04,3098.97,11.2,-3.784156996340802,-79.25799600000626,20.844444444444445,19.666666666666668,21.247791134023192,20.00479802520456,0.5888888888888886,0.6214965544093154,344.6022791935228,249.70400000000004,0.0,1979.4665257936695,2573.772804987192,54686.98698679686,202544.39624739575,2.009369010390831
13:06:50,2429.7,2429.7,693424.2108345219,9581507.355512485,40.00959605040912,0.0,59468.08332796575,20.00479802520456,2,70.8,3098.97,6.95,-3.784422996343821,-79.25824000000624,19.666666666666668,18.91111111111111,20.00479802520456,18.81512906307415,0.3777777777777782,0.594834481065206,305.4632092939717,249.70400000000004,0.0,1894.547822192681,2449.7150314866526,49006.05442419812,181503.90527480782,1.8006339809008713
13:06:52,2429.7,2429.7,693407.258419828,9581473.771298075,37.6302581261483,0.0,59505.7135860919,18.81512906307415,2,68.08,3098.98,9.05,-3.784726996345704,-79.25839200000622,18.91111111111111,18.113888888888887,18.81512906307415,18.19641117980365,0.39861111111111214,0.30935894163524935,270.2122114562593,249.70400000000004,0.0,985.3082291082692,1505.2244405645285,28320.992118115188,104892.56340042662,1.0406008273851848
13:06:54,2429.7,2429.7,693407.1853943067,9581437.388549002,36.39282235960731,0.0,59542.10640845151,18.19641117980365,2,65.21,3098.99,14.7,-3.785055996345732,-79.25839200000622,18.113888888888887,17.86111111111111,18.19641117980365,18.17564895514754,0.12638888888888822,0.010381112328055053,252.73305796764453,249.70400000000004,0.0,33.063842764855345,535.5009007325,9744.194576883787,36089.60954401402,0.3580318407144248
13:06:56,2429.7,2429.7,693424.0057239926,9581405.174166452,36.35129791029508,0.0,59578.457706361805,18.17564895514754,2,64.3,3099.0,14.25,-3.785346996343877,-79.25824000000624,17.86111111111111,17.716666666666665,18.17564895514754,17.61147455031554,0.07222222222222285,0.28208720241600105,252.1566468420057,249.70400000000004,0.0,898.4477396949634,1400.308386536969,25451.513662645,94264.86541720369,0.935167315646862
13:06:58,2429.7,2429.7,693444.2765577697,9581376.381023478,35.22294910063108,0.0,59613.68065546244,17.61147455031554,2,63.78,3099.0,14.8,-3.78560699634163,-79.25805700000622,17.716666666666665,17.541666666666668,17.61147455031554,17.667964695849445,0.08749999999999858,-0.028245072766953427,236.74564970063756,249.70400000000004,0.0,-89.96055676274666,396.4890929378909,6982.757569753358,25862.065073160586,0.25656810588452966
13:07:00,2429.7,2429.7,693457.7634198435,9581343.730972348,35.33592939169889,0.0,59649.01658485414,17.667964695849445,2,63.15,3099.01,14.75,-3.785901996340145,-79.25793500000624,17.541666666666668,17.541666666666668,17.667964695849445,17.00652653442715,0.0,0.3307190807111482,238.26684486264804,249.70400000000004,0.0,1053.340272065007,1541.311116927655,27231.830399198083,100858.63110814104,1.0005816578188595
13:07:02,2442.5,2442.5,693454.3629122255,9581309.898382057,34.0130530688543,0.3763261114516392,59683.02963792299,17.00652653442715,2,63.15,3099.02,13.75,-3.786207996340536,-79.25796500000624,17.541666666666668,17.541666666666668,17.00652653442715,15.399785988852514,0.0,0.8033702727873173,220.76072435897686,-50.16564747737939,30576.618781036996,2558.734318827606,33305.9481767462,566418.4914220897,2097846.264526258,20.81196690998272
13:07:04,2447.3,2447.3,693440.7550274342,9581282.279127646,30.79957197770503,0.15584632161365,59713.82920990069,15.399785988852514,2,63.15,3099.03,12.85,-3.786457996342061,-79.25808700000621,17.541666666666668,15.113888888888889,15.399785988852514,14.99576827988064,1.2138888888888895,0.2020088544859373,181.01724019430623,-210.66982633679544,16756.67399091724,643.3982015377103,17370.419606312462,267500.74447377963,990743.4980510356,9.828804544157098
13:07:07,2447.3,2447.3,693405.9281617138,9581253.817796428,44.98730483964192,0.0,59758.816514740334,14.99576827988064,3,54.41,3099.03,12.4,-3.786715996345917,-79.2584000000062,15.113888888888889,12.602777777777778,14.99576827988064,13.34245122023547,0.837037037037037,0.55110568654839,171.6437563069503,249.70400000000004,0.0,1755.271611656622,2176.6193679635726,32640.07967548199,120889.18398326662,1.1992974601514546
13:07:11,2438.2244202293336,2447.3,693268.0343306331,9581237.2696497,26.68490244047094,0.0,59788.14908844809,13.34245122023547,2,45.37,3099.04,11.05,-3.786868139639588,-79.2596410342439,12.602777777777778,12.397222222222222,13.34245122023547,12.234748041912503,0.10277777777777786,0.553851589161483,135.8819641106906,249.70400000000004,0.0,1764.0173114793236,2149.603275590014,28680.976847418147,106225.84017562275,1.053827779520067
