latitude,longitude,height,distance,sum_distance,slope,date,utm_x,utm_y,velocidad_gps,consumo_total,consumo_inst,timestamp,old_height,ds,velocidad
-3.6056451846539304,-79.2131515647458,2488.8532413652783,175.51780435808968,26113.91805578398,0.06240530073479925,2017/08/15 12:31:49,698472.6762755568,9601267.9149372,76.86,3095.06,0.7,1502818306.9531183,2477.9,1.9531183242797852,89.8654229885494
-3.6055365389027396,-79.21343971440879,2485.8779533478873,34.206629660686964,26148.124685444665,-0.08697986463163417,2017/08/15 12:31:51,698440.6834996863,9601279.992675906,78.9,3095.06,0.45,1502818309.0056899,2477.9,2.0525715351104736,16.66525579038876
-3.6054278930254524,-79.21372786404226,2482.902665330497,34.20662965982004,26182.331315104486,-0.08697986463382527,2017/08/15 12:31:53,698408.6907238174,9601292.070414614,77.86,3095.06,0.25,1502818311.0582612,2477.9,2.0525712966918945,16.665257725736723
-3.605319247022106,-79.21401601364619,2479.9273773131054,34.206629658622,26216.53794476311,-0.0869798646368982,2017/08/15 12:31:55,698376.6979479499,9601304.148153322,74.45,3095.06,0.25,1502818313.1108327,2477.9,2.0525715351104736,16.66525578938272
-3.605210600892677,-79.21430416322058,2476.9520892957144,34.20662965851747,26250.744574421627,-0.08697986463715071,2017/08/15 12:31:57,698344.7051720831,9601316.225892032,62.8,3095.06,0.35,1502818315.1634042,2477.9,2.0525715351104736,16.665255789331795
-3.605101954637207,-79.21459231276545,2473.9768012783234,34.206629662869595,26284.951204084497,-0.08697986462608422,2017/08/15 12:31:59,698312.712396211,9601328.30363074,59.63,3095.06,0.4,1502818317.2159758,2477.9,2.0525715351104736,16.66525579145212
-3.604993308255687,-79.21488046228076,2471.001513260933,34.20662965785961,26319.157833742356,-0.08697986463881022,2017/08/15 12:32:01,698280.7196203442,9601340.381369447,65.45,3095.06,0.85,1502818319.2685473,2477.9,2.0525715351104736,16.66525578901129
-3.604884661748109,-79.21516861176653,2468.026225243542,34.20662965917095,26353.364463401525,-0.08697986463548905,2017/08/15 12:32:03,698248.7268444768,9601352.459108157,68.3,3095.07,2.9,1502818321.3211188,2477.9,2.0525715351104736,16.665255789650168
-3.604776015114516,-79.21545676122274,2465.050937226151,34.20662966026008,26387.571093061786,-0.08697986463271964,2017/08/15 12:32:05,698216.7340686081,9601364.536846867,70.21,3095.07,2.9,1502818323.3736904,2477.9,2.0525715351104736,16.665255790180783
-3.60466736835488,-79.21574491064939,2462.0756492087603,34.20662965971989,26421.777722721505,-0.08697986463407993,2017/08/15 12:32:07,698184.7412927408,9601376.614585578,72.43,3095.07,2.9,1502818325.426262,2477.9,2.0525715351104736,16.665255789917605
-3.6045587214692443,-79.2160330600465,2459.1003611913693,34.20662966113137,26455.984352382635,-0.08697986463050414,2017/08/15 12:32:09,698152.7485168712,9601388.692324288,73.95,3095.07,0.2,1502818327.4788334,2477.9,2.0525715351104736,16.665255790605272
-3.604450074457601,-79.21632120941403,2456.1250731739783,34.20662965819073,26490.190982040825,-0.08697986463798155,2017/08/15 12:32:11,698120.7557410048,9601400.770062998,73.95,3095.07,0.2,1502818329.531405,2436.7,2.0525715351104736,16.66525578917261
-3.6043414273199414,-79.216609358752,2453.1497851565873,34.20662966168032,26524.397611702505,-0.0869798646291083,2017/08/15 12:32:13,698088.7629651354,9601412.84780171,73.95,3095.07,0.2,1502818331.5839765,2433.8,2.0525715351104736,16.665255790872713
-3.6042327800563068,-79.2168975080604,2450.1744971391963,34.20662966167594,26558.60424136418,-0.08697986462911943,2017/08/15 12:32:16,698056.7701892653,9601424.92554042,79.49,3095.07,0.3,1502818333.636548,2433.8,2.0525715351104736,16.66525579087058
-3.604124132666671,-79.21718565733921,2447.1992091218053,34.20662966157579,26592.81087102576,-0.08697986462937408,2017/08/15 12:32:18,698024.7774133966,9601437.003279133,77.08,3095.07,0.15,1502818335.6891196,2433.8,2.0525715351104736,16.66525579082179
-3.6040154851510784,-79.21747380658844,2444.2239211044143,34.206629657105985,26627.017500682865,-0.0869798646407398,2017/08/15 12:32:20,697992.7846375321,9601449.081017844,73.19,3095.07,0.15,1502818337.7416909,2433.8,2.0525712966918945,16.665257724414452
-3.603906837509519,-79.2177619558081,2441.2486330870233,34.20662966440314,26661.22413034727,-0.08697986462218477,2017/08/15 12:32:22,697960.7918616597,9601461.158756556,74.17,3095.07,0.4,1502818339.7942624,2433.8,2.0525715351104736,16.665255792199254
-3.6037981897419833,-79.21805010499816,2438.2733450696323,34.20662965950645,26695.430760006777,-0.08697986463463596,2017/08/15 12:32:24,697928.7990857933,9601473.23649527,70.34,3095.07,0.45,1502818341.846834,2433.8,2.0525715351104736,16.665255789813617
-3.603689541848514,-79.21833825415862,2435.2980570522413,34.20662966244709,26729.637389669224,-0.08697986462715855,2017/08/15 12:32:26,697896.8063099238,9601485.314233983,71.36,3095.07,0.1,1502818343.8994055,2433.8,2.0525715351104736,16.66525579124628
-3.603580893829086,-79.21862640328949,2432.3227690348504,34.20662966048666,26763.84401932971,-0.0869798646321435,2017/08/15 12:32:28,697864.8135340563,9601497.391972696,72.02,3095.07,0.1,1502818345.951977,2433.8,2.0525715351104736,16.665255790291173
-3.6034722456837422,-79.21891455239076,2429.34748101746,34.2066296616847,26798.050648991393,-0.08697986462908384,2017/08/15 12:32:30,697832.8207581876,9601509.46971141,73.47,3095.07,0.15,1502818348.0045485,2433.8,2.0525715351104736,16.66525579087485
-3.6033635974124705,-79.21920270146241,2426.372193000069,34.206629660595574,26832.25727865199,-0.08697986463186655,2017/08/15 12:32:32,697800.82798232,9601521.547450123,74.67,3095.07,0.15,1502818350.05712,2433.8,2.0525715351104736,16.665255790344233
-3.604415995826006,-79.21942900000707,2433.8,119.07778643770222,26951.33506508969,0.06237777189297485,2017/08/15 12:32:34,697775.4565226939,9601405.21419261,74.73,3095.07,0.15,1502818354.0,2433.8,3.9428799152374268,30.200713437282495
-3.604786995825079,-79.21936000000704,2433.8,41.74829131508031,26993.08335640477,0.0,2017/08/15 12:32:36,697783.0429150858,9601364.171146763,75.88,3095.07,0.2,1502818356.0,2433.8,2.0,20.874145657540154
-3.6051499958234237,-79.21923800000705,2433.8,42.3803343556992,27035.46369076047,0.0,2017/08/15 12:32:38,697796.5198433644,9601324.001286948,77.12,3095.07,0.3,1502818358.0,2433.8,2.0,21.1901671778496
-3.605521995822078,-79.21913900000703,2433.8,42.593952046506644,27078.057642806976,0.0,2017/08/15 12:32:40,697807.4392827386,9601282.841126408,76.73,3095.07,0.3,1502818360.0,2433.8,2.0,21.296976023253322
-3.605906995822106,-79.21913900000703,2433.8,42.586378585780835,27120.644021392756,0.0,2017/08/15 12:32:42,697807.35602972,9601240.264829218,77.1,3095.07,0.3,1502818362.0,2433.8,2.0,21.293189292890418
-3.6066609958251092,-79.21935300000705,2433.8,86.71728172432171,27207.36130311708,0.0,2017/08/15 12:32:46,697783.4154950471,9601156.928141598,79.65,3095.07,0.3,1502818366.0,2433.8,4.0,21.679320431080427
-3.60704599582714,-79.21949800000705,2433.8,45.532625259358454,27252.893928376438,0.0,2017/08/15 12:32:48,697767.2213364652,9601114.383357683,76.9,3095.07,0.2,1502818368.0,2433.8,2.0,22.766312629679227
-3.607401995828218,-79.21957400000706,2433.8,40.27475179135667,27293.168680167793,0.0,2017/08/15 12:32:50,697758.7000134162,9601075.030628549,71.54,3095.07,0.15,1502818370.0,2433.8,2.0,20.137375895678336
-3.6079638892815002,-79.21970442694644,2453.9609634960875,63.81612819766339,27356.984808365458,0.3159226995664949,2017/08/15 12:32:54,697744.0868057644,9601012.92043488,72.47,3095.07,0.25,1502818372.073622,2433.8,2.073621988296509,30.775198448820785
-3.6082110404554544,-79.21947413805948,2448.237696495929,37.449902256214976,27394.434710621674,-0.1528246178321802,2017/08/15 12:32:56,697769.6206102106,9600985.538486237,74.25,3095.07,0.2,1502818374.148438,2433.8,2.0748159885406494,18.04974632114527
-3.608458191507599,-79.2192438490439,2442.51442949577,37.44990225564666,27431.884612877322,-0.1528246178345115,2017/08/15 12:32:58,697795.154414658,9600958.156537596,76.73,3095.07,0.2,1502818376.223254,2433.8,2.0748159885406494,18.04974632087136
-3.608705342437954,-79.21901355989965,2436.7911624956114,37.44990226218212,27469.334515139504,-0.15282461780782963,2017/08/15 12:33:00,697820.688219111,9600930.774588952,71.04,3095.07,0.3,1502818378.29807,2433.8,2.0748159885406494,18.04974632402126
-3.608952493246491,-79.21878327062676,2431.067895495453,37.44990225843802,27506.784417397943,-0.15282461782310847,2017/08/15 12:33:02,697846.2220235604,9600903.39264031,65.26,3095.07,0.3,1502818380.372886,2433.8,2.0748159885406494,18.049746322216713
-3.609199643933199,-79.21855298122522,2425.3446284952943,37.44990225572606,27544.234319653668,-0.1528246178341754,2017/08/15 12:33:04,697871.7558280079,9600876.010691669,67.78,3095.07,0.3,1502818382.4477022,2433.8,2.0748162269592285,18.049744246800696
-3.6094467944980475,-79.21832269169498,2419.6213614951353,37.44990225763153,27581.6842219113,-0.15282461782641174,2017/08/15 12:33:06,697897.2896324582,9600848.628743028,73.14,3095.07,0.3,1502818384.5225182,2433.8,2.0748159885406494,18.049746321828007
-3.609693944941059,-79.21809240203606,2413.8980944949767,37.44990226018471,27619.134124171484,-0.15282461781598064,2017/08/15 12:33:08,697922.8234369103,9600821.246794386,75.17,3095.07,0.3,1502818386.5973341,2433.8,2.0748159885406494,18.049746323058564
-3.609941095262203,-79.21786211224845,2408.174827494818,37.449902257313944,27656.584026428798,-0.15282461782769557,2017/08/15 12:33:10,697948.3572413601,9600793.864845745,71.6,3095.07,0.3,1502818388.6721501,2433.8,2.0748159885406494,18.04974632167494
-3.6101882454614707,-79.21763182233217,2402.451560494659,37.44990225661195,27694.03392868541,-0.1528246178305724,2017/08/15 12:33:12,697973.8910458069,9600766.482897103,70.67,3095.07,0.9,1502818390.7469661,2433.8,2.0748159885406494,18.0497463213366
-3.610435395538829,-79.21740153228714,2396.7282934945006,37.44990225698382,27731.483830942394,-0.15282461782904275,2017/08/15 12:33:14,697999.4248502583,9600739.100948464,70.26,3095.07,0.9,1502818392.8217824,2433.8,2.0748162269592285,18.0497442474069
-3.6106825454943032,-79.21717124211341,2391.005026494342,37.44990225667879,27768.933733199072,-0.1528246178302875,2017/08/15 12:33:16,698024.9586547072,9600711.718999824,70.26,3095.07,0.9,1502818394.8965983,2352.4,2.0748159885406494,18.049746321368815
-3.6109296953278625,-79.21694095181095,2385.2817594941835,37.44990225636121,27806.383635455433,-0.15282461783158346,2017/08/15 12:33:18,698050.4924591556,9600684.337051183,70.26,3095.07,0.3,1502818396.9714143,2349.1,2.0748159885406494,18.049746321215753
-3.6111768450394943,-79.21671066137976,2379.5584924940244,37.449902255329086,27843.83353771076,-0.15282461783580747,2017/08/15 12:33:21,698076.0262636025,9600656.955102542,71.3,3095.07,0.5,1502818399.0462303,2349.1,2.0748159885406494,18.0497463207183
-3.6114239946291864,-79.21648037081981,2373.835225493866,37.4499022594576,27881.28343997022,-0.1528246178189478,2017/08/15 12:33:23,698101.5600680555,9600629.573153902,73.73,3095.07,0.25,1502818401.1210463,2349.1,2.0748159885406494,18.04974632270812
-3.611671144096911,-79.21625008013112,2368.1119584937073,37.4499022557135,27918.733342225933,-0.15282461783422663,2017/08/15 12:33:25,698127.093872505,9600602.191205263,74.97,3095.07,0.25,1502818403.1958625,2349.1,2.0748162269592285,18.049744246794642
-3.6119182934426894,-79.21601978931365,2362.3886914935483,37.44990225650745,27956.18324448244,-0.15282461783099885,2017/08/15 12:33:27,698152.6276769557,9600574.809256624,79.21,3095.07,0.1,1502818405.2706785,2349.1,2.0748159885406494,18.049746321286236
-3.612165442666493,-79.21578949836743,2356.6654244933898,37.449902254138166,27993.633146736578,-0.1528246178406552,2017/08/15 12:33:29,698178.1614814008,9600547.427307984,81.8,3095.07,0.35,1502818407.3454945,2349.1,2.0748159885406494,18.049746320144312
-3.612412591768309,-79.21555920729242,2350.942157493231,37.449902258015946,28031.083048994595,-0.15282461782483087,2017/08/15 12:33:31,698203.6952858537,9600520.045359345,82.17,3095.07,0.35,1502818409.4203105,2349.1,2.0748159885406494,18.049746322013284
-3.612659740748108,-79.21532891608861,2345.2188904930726,37.44990225331912,28068.532951247915,-0.15282461784399756,2017/08/15 12:33:33,698229.2290903017,9600492.663410708,79.06,3095.07,0.15,1502818411.4951265,2349.1,2.0748159885406494,18.049746319749552
-3.612906889605912,-79.215098624756,2339.4956234929136,37.44990225476077,28105.982853502675,-0.15282461783812665,2017/08/15 12:33:35,698254.7628947498,9600465.28146207,76.51,3095.07,0.35,1502818413.5699425,2349.1,2.0748159885406494,18.049746320444388
-3.6131540383416927,-79.21486833329459,2333.772356492755,37.449902255872296,28143.43275575855,-0.15282461783357862,2017/08/15 12:33:37,698280.2966991995,9600437.89951343,79.6,3095.07,0.35,1502818415.6447587,2349.1,2.0748162269592285,18.049744246871175
-3.612337751313766,-79.21499548226505,2361.2273673144814,91.38054530582856,28234.81330106438,0.30044700138132296,2017/08/15 12:33:33,698266.3465615999,9600528.198850142,79.06,3095.07,0.15,1502818411.0437498,2349.1,-4.601008892059326,-19.86097993932116
-3.612662565880639,-79.21476709171048,2355.789032962148,43.99015302631102,28278.803454090692,-0.12362617490965433,2017/08/15 12:33:35,698291.6523124762,9600492.228406264,76.51,3095.07,0.35,1502818413.1109047,2349.1,2.067154884338379,21.28053072345891
-3.612987380306675,-79.2145387009648,2350.350698609815,43.99015302584213,28322.793607116535,-0.12362617491097205,2017/08/15 12:33:37,698316.9580633517,9600456.257962385,79.6,3095.07,0.35,1502818415.1780593,2349.1,2.0671546459198,21.280533177656043
-3.61331219459186,-79.21431031002798,2344.9123642574823,43.99015302411776,28366.783760140654,-0.12362617491580774,2017/08/15 12:33:39,698342.2638142268,9600420.287518509,81.17,3095.07,0.25,1502818417.2452142,2349.1,2.067154884338379,21.280530722397906
-3.6136370087361747,-79.21408191889999,2339.4740299051496,43.9901530259761,28410.77391316663,-0.12362617491058522,2017/08/15 12:33:41,698367.5695651026,9600384.31707463,78.88,3095.07,0.15,1502818419.312369,2349.1,2.067154884338379,21.280530723296888
-3.6139618227396215,-79.21385352758085,2334.0356955528164,43.9901530251053,28454.764066191736,-0.12362617491304279,2017/08/15 12:33:43,698392.8753159768,9600348.346630752,79.67,3095.07,0.15,1502818421.379524,2349.1,2.067154884338379,21.280530722875636
-3.6142866366021527,-79.21362513607048,2328.597361200483,43.99015302492157,28498.75421921666,-0.12362617491355912,2017/08/15 12:33:45,698418.1810668533,9600312.376186876,80.27,3095.07,0.2,1502818423.4466789,2349.1,2.067154884338379,21.280530722786754
-3.614611450323768,-79.21339674436892,2323.1590268481505,43.99015302331395,28542.744372239973,-0.1236261749180667,2017/08/15 12:33:47,698443.4868177271,9600276.405743,80.27,3095.07,0.2,1502818425.5138335,2297.8,2.0671546459198,21.28053317643302
-3.6149362639044527,-79.21316835247612,2317.7206924958173,43.99015302552443,28586.734525265496,-0.12362617491186491,2017/08/15 12:33:49,698468.7925686047,9600240.435299123,80.27,3095.07,0.3,1502818427.5809884,2296.4,2.067154884338379,21.28053072307839
-3.6152610773441873,-79.21293996039206,2312.282358143484,43.990153024854585,28630.72467829035,-0.12362617491374737,2017/08/15 12:33:52,698494.0983194811,9600204.464855246,80.21,3095.07,0.3,1502818429.6481433,2296.4,2.067154884338379,21.28053072275435
-3.6155858906429614,-79.21271156811675,2306.8440237911514,43.99015302297903,28674.71483131333,-0.12362617491900793,2017/08/15 12:33:54,698519.4040703543,9600168.49441137,75.15,3095.07,0.3,1502818431.7152982,2296.4,2.067154884338379,21.280530721847036
-3.6159107038007545,-79.21248317565015,2301.4056894388186,43.99015302331395,28718.704984336644,-0.1236261749180667,2017/08/15 12:33:56,698544.709821228,9600132.523967493,77.56,3095.07,0.25,1502818433.7824528,2296.4,2.0671546459198,21.28053317643302
-3.616235516817552,-79.21225478299222,2295.9673550864854,43.99015302406799,28762.69513736071,-0.12362617491595794,2017/08/15 12:33:58,698570.0155721058,9600096.553523619,79.71,3095.07,0.25,1502818435.8496077,2296.4,2.067154884338379,21.28053072237383
-3.616560329693341,-79.21202639014298,2290.5290207341523,43.990153022058465,28806.68529038277,-0.12362617492160535,2017/08/15 12:34:00,698595.32132298,9600060.583079744,82.73,3095.07,0.25,1502818437.9167626,2296.4,2.067154884338379,21.280530721401707
-3.6174599957307016,-79.21252400000718,2296.4,113.83291730147927,28920.51820768425,0.051575408985600535,2017/08/15 12:34:02,698539.8365813444,9599961.199479746,83.84,3095.07,0.1,1502818442.0,2296.4,4.083237409591675,27.878104034333532
-3.617848995732351,-79.21263900000714,2296.4,44.88639145001229,28965.40459913426,0.0,2017/08/15 12:34:04,698526.974373189,9599918.205827761,79.27,3095.07,0.1,1502818444.0,2296.4,2.0,22.443195725006145
-3.6182069957339733,-79.21275300000717,2296.4,41.57750765426494,29006.982106788524,0.0,2017/08/15 12:34:06,698514.2300271478,9599878.640194485,69.32,3095.07,0.1,1502818446.0,2296.4,2.0,20.78875382713247
-3.6184899957361427,-79.21290600000715,2296.4,35.62544858534991,29042.607555373874,0.0,2017/08/15 12:34:08,698497.1687825705,9599847.3772114,62.17,3095.08,0.5,1502818448.0,2296.4,2.0,17.812724292674954
-3.6186689957391587,-79.21312000000715,2296.4,30.94887185476883,29073.556427228643,0.0,2017/08/15 12:34:10,698473.3525711097,9599827.628746565,56.13,3095.08,0.5,1502818450.0,2296.4,2.0,15.474435927384414
-3.618740995743129,-79.21340200000715,2296.4,32.33855166514564,29105.89497889379,0.0,2017/08/15 12:34:12,698442.0042878704,9599819.728088953,57.5,3095.08,0.95,1502818452.0,2296.4,2.0,16.16927583257282
-3.6186879957471967,-79.21369200000714,2296.4,32.760275673917036,29138.655254567708,0.0,2017/08/15 12:34:14,698409.794357046,9599825.652691303,59.84,3095.08,1.0,1502818454.0,2296.4,2.0,16.380137836958518
-3.6185189957507014,-79.21394300000713,2296.4,33.581588299846956,29172.236842867555,0.0,2017/08/15 12:34:16,698381.9429057888,9599844.396975867,62.93,3095.08,1.0,1502818456.0,2296.4,2.0,16.790794149923478
-3.6182259957527143,-79.21408800000712,2296.4,36.19661601946135,29208.433458887015,0.0,2017/08/15 12:34:18,698365.895933456,9599876.83099902,65.52,3095.08,1.0,1502818458.0,2296.4,2.0,18.098308009730676
-3.6178869957532314,-79.21412700000715,2264.4,37.74904262228296,29246.182501509298,-0.8477036178160093,2017/08/15 12:34:20,698361.6364642605,9599914.328895764,65.52,3095.08,7.75,1502818460.0,2264.4,2.0,18.87452131114148
-3.6175329957530935,-79.21411900000712,2263.8,39.1683572599076,29285.350858769205,-0.01531848772769605,2017/08/15 12:34:22,698362.6023536326,9599953.475338783,65.52,3095.08,8.0,1502818462.0,2263.8,2.0,19.5841786299538
-3.6170169957544447,-79.21421800000714,2263.8,58.12408286815162,29343.474941637356,0.0,2017/08/15 12:34:25,698351.714847965,9600010.560440587,70.28,3095.08,3.5,1502818465.0,2263.8,3.0,19.37469428938387
-3.6167239957572055,-79.21441700000712,2263.8,39.237487403268666,29382.712429040625,0.0,2017/08/15 12:34:27,698329.667945071,9600043.006239094,71.88,3095.08,3.35,1502818467.0,2263.8,2.0,19.618743701634333
-3.616460995760706,-79.21466800000712,2263.8,40.30492046752628,29423.01734950815,0.0,2017/08/15 12:34:29,698301.8368485104,9600072.14574286,73.51,3095.08,3.35,1502818469.0,2263.8,2.0,20.15246023376314
-3.616201995764212,-79.21492000000715,2263.8,40.0643940754714,29463.08174358362,0.0,2017/08/15 12:34:31,698273.8937572159,9600100.843096983,72.47,3095.09,4.75,1502818471.0,2263.8,2.0,20.0321970377357
-3.615912995767391,-79.2151490000071,2263.8,40.861400149167395,29503.943143732788,0.0,2017/08/15 12:34:33,698248.5126713726,9600132.853054427,72.97,3095.09,2.1,1502818473.0,2263.8,2.0,20.430700074583697
-3.615579995769494,-79.21530200000711,2263.8,40.570264397518244,29544.513408130304,0.0,2017/08/15 12:34:35,698231.5853963073,9600169.712278603,72.56,3095.09,2.0,1502818475.0,2263.8,2.0,20.285132198759122
-3.615225995770544,-79.21537800000712,2263.8,40.058603251519315,29584.572011381824,0.0,2017/08/15 12:34:37,698223.2180457222,9600208.877034016,71.3,3095.09,2.55,1502818477.0,2263.8,2.0,20.029301625759658
-3.614873995771462,-79.21544600000713,2263.8,39.66350441337754,29624.2355157952,0.0,2017/08/15 12:34:39,698215.7391178629,9600247.818863073,70.69,3095.1,3.65,1502818479.0,2263.8,2.0,19.83175220668877
-3.6145549957734655,-79.21559100000712,2263.8,38.79235240376709,29663.02786819897,0.0,2017/08/15 12:34:41,698199.697623681,9600283.128087398,69.51,3095.1,4.3,1502818481.0,2263.8,2.0,19.396176201883545
-3.6143149957769642,-79.21584300000711,2263.8,38.58986209548979,29701.61773029446,0.0,2017/08/15 12:34:43,698171.7503030677,9600309.724196697,70.56,3095.1,7.95,1502818483.0,2263.8,2.0,19.294931047744896
-3.614183995781513,-79.21617100000711,2263.8,39.2276589892737,29740.845389283735,0.0,2017/08/15 12:34:45,698135.3350251509,9600324.28277873,70.28,3095.1,8.0,1502818485.0,2263.8,2.0,19.61382949463685
-3.6141239957863927,-79.21652200000709,2263.8,39.569732605288486,29780.415121889022,0.0,2017/08/15 12:34:47,698096.3488260142,9600330.994613105,71.89,3095.1,11.05,1502818487.0,2263.8,2.0,19.784866302644243
-3.6140739957912773,-79.2168730000071,2263.8,39.399329950196666,29819.81445183922,0.0,2017/08/15 12:34:49,698057.3604587713,9600336.600550463,71.1,3095.11,7.35,1502818489.0,2263.8,2.0,19.699664975098333
-3.6140549957962658,-79.21723200000707,2263.8,39.9534640743185,29859.767915913537,0.0,2017/08/15 12:34:51,698017.476497466,9600338.779989118,70.02,3095.11,11.65,1502818491.0,2263.8,2.0,19.97673203715925
-3.6141339958008287,-79.21756000000708,2264.8,37.48631577334086,29897.25423168688,0.02667640122455485,2017/08/15 12:34:53,697981.0156566562,9600330.115040682,70.02,3095.11,7.75,1502818493.0,2264.8,2.0,18.74315788667043
-3.6142799958048553,-79.21785000000706,2267.0,36.050554321525546,29933.304786008404,0.061025413933405534,2017/08/15 12:34:55,697948.7624298157,9600314.032412969,70.02,3095.12,7.8,1502818495.0,2267.0,2.0,18.025277160762773
-3.6145019958105715,-79.21826200000707,2267.0,51.954724550672076,29985.259510559077,0.0,2017/08/15 12:34:58,697902.9374664826,9600289.571686402,64.06,3095.13,15.65,1502818498.0,2267.0,3.0,17.31824151689069
-3.614084836885215,-79.21878684111799,2255.7867316895163,74.36604736674481,30059.62555792582,-0.15078478294246553,2017/08/15 12:35:02,697844.7134777923,9600335.818728697,66.06,3095.15,17.0,1502818499.2184353,2267.0,1.218435287475586,61.03405583469274
-3.6140617017050167,-79.21900966763272,2258.5683091818432,24.89986898877135,30084.52542691459,0.11171052721527645,2017/08/15 12:35:04,697819.9605156663,9600338.425727788,66.32,3095.15,16.3,1502818501.251922,2267.0,2.0334866046905518,12.244914193846148
-3.614038566464258,-79.21923249416291,2261.34988667417,24.899868993091477,30109.425295907684,0.11171052719589468,2017/08/15 12:35:06,697795.2075535357,9600341.032726878,67.08,3095.17,15.9,1502818503.2854087,2267.0,2.033486843109131,12.244912760301139
-3.6140154311629398,-79.21945532070852,2264.131464166497,24.899868992281053,30134.325164899965,0.11171052719953055,2017/08/15 12:35:08,697770.4545914059,9600343.639725968,66.67,3095.18,15.85,1502818505.3188956,2267.0,2.033486843109131,12.2449127599026
-3.6139922958010464,-79.21967814726955,2266.913041658824,24.899868992439693,30159.225033892406,0.11171052719881884,2017/08/15 12:35:10,697745.7016292764,9600346.246725062,66.82,3095.19,16.8,1502818507.3523824,2267.0,2.033486843109131,12.244912759980613
-3.6139691603786113,-79.219900973846,2269.694619151151,24.89986898935022,30184.124902881755,0.1117105272126794,2017/08/15 12:35:12,697720.9486671498,9600348.853724154,65.75,3095.2,19.65,1502818509.385869,2267.0,2.0334866046905518,12.244914194130818
-3.613946024895621,-79.22012380043786,2272.4761966434785,24.899868992281053,30209.024771874036,0.11171052719954881,2017/08/15 12:35:14,697696.19570502,9600351.460723244,65.52,3095.21,15.45,1502818511.4193559,2267.0,2.033486843109131,12.2449127599026
-3.6139228893520747,-79.22034662704513,2275.2577741358054,24.8998689903922,30233.92464086443,0.11171052720800469,2017/08/15 12:35:16,697671.4427428923,9600354.067722335,64.49,3095.22,17.25,1502818513.4528427,2267.0,2.033486843109131,12.244912758973726
-3.6138997537479742,-79.22056945366782,2278.0393516281324,24.89986899143417,30258.824509855862,0.11171052720333,2017/08/15 12:35:18,697646.6897807636,9600356.674721427,63.56,3095.23,16.5,1502818515.4863293,2267.0,2.0334866046905518,12.244914195155635
-3.613876618083323,-79.2207922803059,2280.8209291204594,24.899868990276424,30283.72437884614,0.1117105272085241,2017/08/15 12:35:20,697621.936818636,9600359.281720519,62.71,3095.23,15.35,1502818517.5198162,2267.0,2.033486843109131,12.244912758916792
-3.6138534823580994,-79.22101510695941,2283.6025066127863,24.899868992287466,30308.624247838427,0.11171052719950178,2017/08/15 12:35:22,697597.1838565068,9600361.888719615,61.0,3095.24,15.45,1502818519.553303,2267.0,2.033486843109131,12.244912759905754
-3.613830346572344,-79.2212379336283,2286.3840841051133,24.899868991318396,30333.524116829743,0.11171052720384941,2017/08/15 12:35:24,697572.4308943782,9600364.495718706,61.0,3095.25,15.35,1502818521.5867898,2306.8,2.033486843109131,12.244912759429198
-3.6138072107260375,-79.2214607603126,2289.1656615974402,24.89986899128194,30358.423985821024,0.11171052720401296,2017/08/15 12:35:26,697547.6779322498,9600367.1027178,61.0,3095.25,14.45,1502818523.6202765,2308.9,2.0334866046905518,12.244914195080773
-3.613784074819182,-79.22168358701228,2291.947239089767,24.899868991086848,30383.32385481211,0.11171052720488822,2017/08/15 12:35:29,697522.9249701215,9600369.709716892,59.19,3095.26,14.35,1502818525.6537633,2308.9,2.033486843109131,12.24491275931533
-3.613760938851779,-79.22190641372735,2294.728816582094,24.89986899174504,30408.223723803858,0.11171052720193532,2017/08/15 12:35:31,697498.1720079926,9600372.316715986,58.39,3095.27,13.7,1502818527.6872501,2308.9,2.033486843109131,12.244912759639007
-3.6137378028238283,-79.22212924045782,2297.510394074421,24.899868992671244,30433.123592796528,0.11171052719778,2017/08/15 12:35:33,697473.4190458629,9600374.92371508,56.82,3095.28,16.75,1502818529.720737,2308.9,2.033486843109131,12.244912760094483
-3.6137146667353153,-79.22235206720366,2300.2919715667485,24.89986899124549,30458.023461787772,0.11171052720419475,2017/08/15 12:35:35,697448.6660837347,9600377.530714175,51.97,3095.29,12.55,1502818531.7542236,2308.9,2.0334866046905518,12.244914195062847
-3.6136915305862742,-79.22257489396489,2303.0735490590755,24.899868989661094,30482.923330777434,0.11171052721128472,2017/08/15 12:35:37,697423.913121608,9600380.137713268,52.0,3095.3,12.5,1502818533.7877104,2308.9,2.033486843109131,12.244912758614193
-3.6136683943766883,-79.22279772074148,2305.8551265514025,24.89986899162927,30507.823199769064,0.11171052720245471,2017/08/15 12:35:39,697399.1601594792,9600382.744712362,52.73,3095.3,14.5,1502818535.8211973,2308.9,2.033486843109131,12.244912759582075
-3.6136452581065623,-79.22302054753347,2308.6367040437294,24.899868993944768,30532.723068763007,0.11171052719206648,2017/08/15 12:35:41,697374.4071973482,9600385.351711456,52.13,3095.31,14.4,1502818537.8546839,2308.9,2.0334866046905518,12.24491419639026
-3.613622121775892,-79.2232433743408,2311.4182815360564,24.89986898823534,30557.622937751243,0.1117105272176812,2017/08/15 12:35:43,697349.6542352231,9600387.958710551,52.39,3095.32,13.3,1502818539.8881707,2308.9,2.033486843109131,12.244912757913056
