secuencia,fecha,hora,latitud,l,longitud,altitud
12159,05/06/2012,06:48:17,19.463547,99.154346,-99.154346,2248.687744
12160,05/06/2012,06:48:18,19.463557,99.1544,-99.1544,2248.609375
12161,05/06/2012,06:48:19,19.463569,99.154457,-99.154457,2248.327148
12162,05/06/2012,06:48:20,19.463573,99.15451,-99.15451,2250.501953
12163,05/06/2012,06:48:21,19.463582,99.154553,-99.154553,2250.891357
12164,05/06/2012,06:48:22,19.463588,99.154582,-99.154582,2251.53125
12165,05/06/2012,06:48:23,19.463591,99.154608,-99.154608,2252.417969
12166,05/06/2012,06:48:24,19.463593,99.154629,-99.154629,2252.78833
12167,05/06/2012,06:48:25,19.463594,99.154652,-99.154652,2253.088379
12168,05/06/2012,06:48:26,19.463597,99.154677,-99.154677,2253.2229
12169,05/06/2012,06:48:27,19.463606,99.154708,-99.154708,2253.022217
12170,05/06/2012,06:48:28,19.463612,99.154736,-99.154736,2252.827148
12171,05/06/2012,06:48:29,19.46362,99.154767,-99.154767,2252.632813
12172,05/06/2012,06:48:30,19.463625,99.154799,-99.154799,2252.700928
12173,05/06/2012,06:48:31,19.463635,99.154835,-99.154835,2252.341064
12174,05/06/2012,06:48:32,19.463646,99.154881,-99.154881,2252.179199
12175,05/06/2012,06:48:33,19.463658,99.154932,-99.154932,2251.505371
12176,05/06/2012,06:48:34,19.463669,99.154982,-99.154982,2250.698975
12177,05/06/2012,06:48:35,19.463682,99.155028,-99.155028,2249.763916
12178,05/06/2012,06:48:36,19.463693,99.155065,-99.155065,2249.150391
12179,05/06/2012,06:48:37,19.463702,99.155105,-99.155105,2249.075195
12180,05/06/2012,06:48:38,19.463715,99.155146,-99.155146,2248.484131
12181,05/06/2012,06:48:39,19.463725,99.155191,-99.155191,2247.454346
12182,05/06/2012,06:48:40,19.463733,99.155232,-99.155232,2247.484131
12183,05/06/2012,06:48:41,19.46374,99.155278,-99.155278,2247.81665
12184,05/06/2012,06:48:42,19.463748,99.155322,-99.155322,2247.333984
12185,05/06/2012,06:48:43,19.463756,99.155363,-99.155363,2246.544434
12186,05/06/2012,06:48:44,19.463769,99.155402,-99.155402,2245.083984
12187,05/06/2012,06:48:45,19.463777,99.155439,-99.155439,2244.561035
12188,05/06/2012,06:48:46,19.463781,99.155482,-99.155482,2244.869385
12189,05/06/2012,06:48:47,19.463783,99.155531,-99.155531,2244.797852
12190,05/06/2012,06:48:48,19.463785,99.155586,-99.155586,2244.612305
12191,05/06/2012,06:48:49,19.463799,99.155642,-99.155642,2243.321289
12192,05/06/2012,06:48:50,19.463807,99.155699,-99.155699,2243.202637
12193,05/06/2012,06:48:51,19.463814,99.155759,-99.155759,2244.187256
12194,05/06/2012,06:48:52,19.463823,99.155818,-99.155818,2243.303711
12195,05/06/2012,06:48:53,19.463835,99.155875,-99.155875,2242.882568
12196,05/06/2012,06:48:54,19.463848,99.155929,-99.155929,2241.899658
12197,05/06/2012,06:48:55,19.463863,99.155989,-99.155989,2241.481201
12198,05/06/2012,06:48:56,19.463881,99.156052,-99.156052,2241.095215
12199,05/06/2012,06:48:57,19.463898,99.156116,-99.156116,2240.764893
12200,05/06/2012,06:48:58,19.463919,99.156175,-99.156175,2239.897705
12201,05/06/2012,06:48:59,19.463943,99.156231,-99.156231,2238.940674
12202,05/06/2012,06:49:00,19.463961,99.156283,-99.156283,2238.830811
12203,05/06/2012,06:49:01,19.463976,99.156336,-99.156336,2239.120605
12204,05/06/2012,06:49:02,19.463985,99.156383,-99.156383,2239.150391
12205,05/06/2012,06:49:03,19.463991,99.156434,-99.156434,2239.623779
12206,05/06/2012,06:49:04,19.464001,99.156484,-99.156484,2239.751465
12207,05/06/2012,06:49:05,19.464013,99.156542,-99.156542,2239.195557
12208,05/06/2012,06:49:06,19.464019,99.156606,-99.156606,2239.492432
12209,05/06/2012,06:49:07,19.464029,99.156671,-99.156671,2239.766113
12210,05/06/2012,06:49:08,19.46404,99.156735,-99.156735,2239.65332
12211,05/06/2012,06:49:09,19.464052,99.156791,-99.156791,2239.417725
12212,05/06/2012,06:49:10,19.464063,99.156835,-99.156835,2239.715332
12213,05/06/2012,06:49:11,19.46407,99.156873,-99.156873,2240.024902
12214,05/06/2012,06:49:12,19.46408,99.156912,-99.156912,2240.085205
12215,05/06/2012,06:49:13,19.464085,99.156946,-99.156946,2240.404785
12216,05/06/2012,06:49:14,19.464095,99.156981,-99.156981,2240.398193
12217,05/06/2012,06:49:15,19.464108,99.157022,-99.157022,2240.417725
12218,05/06/2012,06:49:16,19.464118,99.157069,-99.157069,2240.468506
12219,05/06/2012,06:49:17,19.464137,99.157118,-99.157118,2240.4104
12220,05/06/2012,06:49:18,19.464149,99.15717,-99.15717,2240.543701
12221,05/06/2012,06:49:19,19.464158,99.157217,-99.157217,2240.91626
12222,05/06/2012,06:49:20,19.464162,99.157261,-99.157261,2241.565186
12223,05/06/2012,06:49:21,19.464169,99.157304,-99.157304,2241.910889
12224,05/06/2012,06:49:22,19.464165,99.157345,-99.157345,2243.10791
12225,05/06/2012,06:49:23,19.46417,99.157385,-99.157385,2243.455078
12226,05/06/2012,06:49:24,19.464174,99.157425,-99.157425,2243.565918
12227,05/06/2012,06:49:25,19.464179,99.157466,-99.157466,2244.029297
12228,05/06/2012,06:49:26,19.464183,99.15751,-99.15751,2244.368652
12229,05/06/2012,06:49:27,19.464195,99.157561,-99.157561,2243.367188
12230,05/06/2012,06:49:28,19.464201,99.157608,-99.157608,2243.466309
12231,05/06/2012,06:49:29,19.464204,99.157655,-99.157655,2243.579102
12232,05/06/2012,06:49:30,19.464195,99.157707,-99.157707,2244.744873
12233,05/06/2012,06:49:31,19.464193,99.157761,-99.157761,2245.019287
12234,05/06/2012,06:49:32,19.464186,99.157815,-99.157815,2246.146484
12235,05/06/2012,06:49:33,19.464181,99.157864,-99.157864,2246.969482
12236,05/06/2012,06:49:34,19.46418,99.15791,-99.15791,2247.30249
12237,05/06/2012,06:49:35,19.464179,99.157953,-99.157953,2247.224365
12238,05/06/2012,06:49:36,19.464175,99.157996,-99.157996,2247.536865
12239,05/06/2012,06:49:37,19.464167,99.158041,-99.158041,2248.012207
12240,05/06/2012,06:49:38,19.464153,99.158082,-99.158082,2249.287109
12241,05/06/2012,06:49:39,19.464147,99.158125,-99.158125,2250.217529
12242,05/06/2012,06:49:40,19.464139,99.15817,-99.15817,2250.563721
12243,05/06/2012,06:49:41,19.464128,99.158212,-99.158212,2250.857178
12244,05/06/2012,06:49:42,19.464118,99.158254,-99.158254,2251.846436
12245,05/06/2012,06:49:43,19.464107,99.15829,-99.15829,2252.516113
12246,05/06/2012,06:49:44,19.4641,99.158321,-99.158321,2252.717041
12247,05/06/2012,06:49:45,19.464094,99.158348,-99.158348,2252.916016
12248,05/06/2012,06:49:46,19.464088,99.158374,-99.158374,2253.025879
12249,05/06/2012,06:49:47,19.464081,99.158404,-99.158404,2253.253662
12250,05/06/2012,06:49:48,19.464074,99.15844,-99.15844,2253.608398
12251,05/06/2012,06:49:49,19.464067,99.158478,-99.158478,2253.31958
12252,05/06/2012,06:49:50,19.464056,99.158515,-99.158515,2253.762939
12253,05/06/2012,06:49:51,19.464042,99.158554,-99.158554,2253.560059
12254,05/06/2012,06:49:52,19.464025,99.1586,-99.1586,2253.87207
12255,05/06/2012,06:49:53,19.464007,99.158647,-99.158647,2253.639404
12256,05/06/2012,06:49:54,19.463988,99.158694,-99.158694,2254.011475
12257,05/06/2012,06:49:55,19.463966,99.158744,-99.158744,2253.974365
12258,05/06/2012,06:49:56,19.463942,99.158797,-99.158797,2253.637695
12259,05/06/2012,06:49:57,19.463915,99.158848,-99.158848,2253.55835
12260,05/06/2012,06:49:58,19.463892,99.158895,-99.158895,2253.45752
12261,05/06/2012,06:49:59,19.463869,99.15894,-99.15894,2253.677979
12262,05/06/2012,06:50:00,19.463846,99.158981,-99.158981,2253.649658
12263,05/06/2012,06:50:01,19.463821,99.159019,-99.159019,2253.465576
12264,05/06/2012,06:50:02,19.463795,99.159058,-99.159058,2253.179199
12265,05/06/2012,06:50:03,19.46377,99.159096,-99.159096,2252.23291
12266,05/06/2012,06:50:04,19.463749,99.159135,-99.159135,2251.525879
12267,05/06/2012,06:50:05,19.463722,99.159177,-99.159177,2251.343506
12268,05/06/2012,06:50:06,19.463694,99.159218,-99.159218,2250.274414
12269,05/06/2012,06:50:07,19.463668,99.159256,-99.159256,2249.830078
12270,05/06/2012,06:50:08,19.463641,99.159288,-99.159288,2249.073486
12271,05/06/2012,06:50:09,19.463613,99.159322,-99.159322,2248.438965
12272,05/06/2012,06:50:10,19.463585,99.159354,-99.159354,2248.166504
12273,05/06/2012,06:50:11,19.463553,99.159392,-99.159392,2248.271729
12274,05/06/2012,06:50:12,19.463522,99.159424,-99.159424,2247.735352
12275,05/06/2012,06:50:13,19.463493,99.159452,-99.159452,2248.218018
12276,05/06/2012,06:50:14,19.463461,99.159484,-99.159484,2248.421631
12277,05/06/2012,06:50:15,19.463428,99.159513,-99.159513,2248.216553
12278,05/06/2012,06:50:16,19.463396,99.159546,-99.159546,2248.209961
12279,05/06/2012,06:50:17,19.463358,99.15958,-99.15958,2248.294678
12280,05/06/2012,06:50:18,19.463316,99.159615,-99.159615,2248.185303
12281,05/06/2012,06:50:19,19.463273,99.159649,-99.159649,2247.480225
12282,05/06/2012,06:50:20,19.463232,99.159676,-99.159676,2247.41333
12283,05/06/2012,06:50:21,19.463197,99.159702,-99.159702,2247.036621
12284,05/06/2012,06:50:22,19.463161,99.159728,-99.159728,2246.440674
12285,05/06/2012,06:50:23,19.463123,99.159759,-99.159759,2245.523682
12286,05/06/2012,06:50:24,19.463085,99.159788,-99.159788,2244.880371
12287,05/06/2012,06:50:25,19.463047,99.159813,-99.159813,2244.57959
12288,05/06/2012,06:50:26,19.463011,99.15984,-99.15984,2244.111084
12289,05/06/2012,06:50:27,19.462974,99.159863,-99.159863,2243.61792
12290,05/06/2012,06:50:28,19.462936,99.159884,-99.159884,2243.44751
12291,05/06/2012,06:50:29,19.4629,99.159908,-99.159908,2243.936035
12292,05/06/2012,06:50:30,19.462864,99.159934,-99.159934,2244.388916
12293,05/06/2012,06:50:31,19.462829,99.159957,-99.159957,2244.747314
12294,05/06/2012,06:50:32,19.462788,99.15998,-99.15998,2245.230713
12295,05/06/2012,06:50:33,19.462745,99.160003,-99.160003,2246.268799
12296,05/06/2012,06:50:34,19.462708,99.160017,-99.160017,2246.84375
12297,05/06/2012,06:50:35,19.462665,99.160038,-99.160038,2246.525879
12298,05/06/2012,06:50:36,19.462616,99.160063,-99.160063,2246.840576
12299,05/06/2012,06:50:37,19.462558,99.160094,-99.160094,2247.122559
12300,05/06/2012,06:50:38,19.462494,99.16013,-99.16013,2247.434814
12301,05/06/2012,06:50:39,19.462438,99.16016,-99.16016,2247.753662
12302,05/06/2012,06:50:40,19.462383,99.160188,-99.160188,2247.466064
12303,05/06/2012,06:50:41,19.46233,99.160221,-99.160221,2248.191162
12304,05/06/2012,06:50:42,19.462283,99.160257,-99.160257,2247.297852
12305,05/06/2012,06:50:43,19.462234,99.160283,-99.160283,2247.366699
12306,05/06/2012,06:50:44,19.462195,99.160308,-99.160308,2246.713867
12307,05/06/2012,06:50:45,19.462158,99.160331,-99.160331,2246.169678
12308,05/06/2012,06:50:46,19.462117,99.160354,-99.160354,2246.185547
12309,05/06/2012,06:50:47,19.462077,99.160373,-99.160373,2245.891357
12310,05/06/2012,06:50:48,19.462037,99.160391,-99.160391,2245.390625
12311,05/06/2012,06:50:49,19.46199,99.160418,-99.160418,2245.244385
12312,05/06/2012,06:50:50,19.461942,99.160445,-99.160445,2244.542236
12313,05/06/2012,06:50:51,19.461895,99.160475,-99.160475,2243.774902
12314,05/06/2012,06:50:52,19.461846,99.160501,-99.160501,2243.900879
12315,05/06/2012,06:50:53,19.461796,99.160532,-99.160532,2244.227539
12316,05/06/2012,06:50:54,19.461745,99.160565,-99.160565,2243.435547
12317,05/06/2012,06:50:55,19.461691,99.160599,-99.160599,2243.300049
12318,05/06/2012,06:50:56,19.461636,99.16063,-99.16063,2243.439453
12319,05/06/2012,06:50:57,19.461582,99.16066,-99.16066,2243.484131
12320,05/06/2012,06:50:58,19.46153,99.160686,-99.160686,2243.79126
12321,05/06/2012,06:50:59,19.461479,99.160717,-99.160717,2243.521484
12322,05/06/2012,06:51:00,19.46143,99.160749,-99.160749,2243.429443
12323,05/06/2012,06:51:01,19.461382,99.16078,-99.16078,2242.929932
12324,05/06/2012,06:51:02,19.461335,99.160806,-99.160806,2243.101563
12325,05/06/2012,06:51:03,19.461285,99.160842,-99.160842,2243.4646
12326,05/06/2012,06:51:04,19.461231,99.16088,-99.16088,2244.026611
12327,05/06/2012,06:51:05,19.461175,99.16092,-99.16092,2244.347168
12328,05/06/2012,06:51:06,19.461117,99.160966,-99.160966,2244.809814
12329,05/06/2012,06:51:07,19.461061,99.161016,-99.161016,2244.858154
12330,05/06/2012,06:51:08,19.461008,99.161066,-99.161066,2244.532715
12331,05/06/2012,06:51:09,19.460957,99.161117,-99.161117,2244.010254
12332,05/06/2012,06:51:10,19.460903,99.161168,-99.161168,2243.388916
12333,05/06/2012,06:51:11,19.460853,99.161219,-99.161219,2243.561279
12334,05/06/2012,06:51:12,19.4608,99.161269,-99.161269,2243.696045
12335,05/06/2012,06:51:13,19.460759,99.161318,-99.161318,2243.806641
12336,05/06/2012,06:51:14,19.460712,99.161371,-99.161371,2243.84082
12337,05/06/2012,06:51:15,19.460664,99.16142,-99.16142,2245.637939
12338,05/06/2012,06:51:16,19.460617,99.161474,-99.161474,2246.575684
12339,05/06/2012,06:51:17,19.460571,99.161538,-99.161538,2246.176514
12340,05/06/2012,06:51:18,19.460525,99.161601,-99.161601,2246.418457
12341,05/06/2012,06:51:19,19.460479,99.161661,-99.161661,2247.064453
12342,05/06/2012,06:51:20,19.460435,99.16172,-99.16172,2247.302002
12343,05/06/2012,06:51:21,19.460388,99.161779,-99.161779,2247.857666
12344,05/06/2012,06:51:22,19.460341,99.161842,-99.161842,2248.090332
12345,05/06/2012,06:51:23,19.460291,99.161906,-99.161906,2248.700684
12346,05/06/2012,06:51:24,19.460239,99.161972,-99.161972,2249.4646
12347,05/06/2012,06:51:25,19.460183,99.162041,-99.162041,2250.16626
12348,05/06/2012,06:51:26,19.460124,99.162113,-99.162113,2250.837402
12349,05/06/2012,06:51:27,19.460062,99.162192,-99.162192,2251.390381
12350,05/06/2012,06:51:28,19.46,99.16227,-99.16227,2251.881836
12351,05/06/2012,06:51:29,19.459942,99.162347,-99.162347,2251.726074
12352,05/06/2012,06:51:30,19.459883,99.162421,-99.162421,2251.630615
12353,05/06/2012,06:51:31,19.459819,99.162494,-99.162494,2251.492188
12354,05/06/2012,06:51:32,19.459754,99.16257,-99.16257,2251.1604
12355,05/06/2012,06:51:33,19.459688,99.162639,-99.162639,2251.530518
12356,05/06/2012,06:51:34,19.459621,99.162698,-99.162698,2252.325195
12357,05/06/2012,06:51:35,19.459554,99.162754,-99.162754,2252.432129
12358,05/06/2012,06:51:36,19.459495,99.162804,-99.162804,2252.632324
12359,05/06/2012,06:51:37,19.459441,99.162848,-99.162848,2252.851563
12360,05/06/2012,06:51:38,19.459388,99.16289,-99.16289,2253.14917
12361,05/06/2012,06:51:39,19.459333,99.162928,-99.162928,2253.334473
12362,05/06/2012,06:51:40,19.459283,99.162964,-99.162964,2252.885254
12363,05/06/2012,06:51:41,19.459231,99.162996,-99.162996,2252.599365
12364,05/06/2012,06:51:42,19.45918,99.163022,-99.163022,2253.299561
12365,05/06/2012,06:51:43,19.45912,99.16305,-99.16305,2253.648438
12366,05/06/2012,06:51:44,19.459056,99.163081,-99.163081,2253.827637
12367,05/06/2012,06:51:45,19.458991,99.163105,-99.163105,2253.725342
12368,05/06/2012,06:51:46,19.458922,99.163133,-99.163133,2253.851318
12369,05/06/2012,06:51:47,19.458854,99.163159,-99.163159,2253.354492
12370,05/06/2012,06:51:48,19.458785,99.163179,-99.163179,2253.810547
12371,05/06/2012,06:51:49,19.458721,99.163202,-99.163202,2253.471924
12372,05/06/2012,06:51:50,19.458652,99.16322,-99.16322,2252.605713
12373,05/06/2012,06:51:51,19.458583,99.163239,-99.163239,2253.07251
12374,05/06/2012,06:51:52,19.458519,99.16325,-99.16325,2252.716553
12375,05/06/2012,06:51:53,19.458455,99.163261,-99.163261,2252.467529
12376,05/06/2012,06:51:54,19.458389,99.163274,-99.163274,2252.310059
12377,05/06/2012,06:51:55,19.458322,99.163288,-99.163288,2251.80249
12378,05/06/2012,06:51:56,19.458244,99.163298,-99.163298,2251.199951
12379,05/06/2012,06:51:57,19.458159,99.163317,-99.163317,2251.311279
12380,05/06/2012,06:51:58,19.458069,99.163336,-99.163336,2251.086426
12381,05/06/2012,06:51:59,19.457976,99.163357,-99.163357,2250.927002
12382,05/06/2012,06:52:00,19.457885,99.163379,-99.163379,2250.466064
12383,05/06/2012,06:52:01,19.457793,99.163397,-99.163397,2250.82959
12384,05/06/2012,06:52:02,19.457691,99.163417,-99.163417,2252.047607
12385,05/06/2012,06:52:03,19.457586,99.163441,-99.163441,2252.666016
12386,05/06/2012,06:52:04,19.457478,99.163469,-99.163469,2253.007568
12387,05/06/2012,06:52:05,19.457365,99.163494,-99.163494,2253.368896
12388,05/06/2012,06:52:06,19.457251,99.163518,-99.163518,2253.192627
12389,05/06/2012,06:52:07,19.457137,99.163543,-99.163543,2253.345459
12390,05/06/2012,06:52:08,19.457026,99.163564,-99.163564,2253.458252
12391,05/06/2012,06:52:09,19.456915,99.163586,-99.163586,2253.415283
12392,05/06/2012,06:52:10,19.456808,99.163609,-99.163609,2253.783203
12393,05/06/2012,06:52:11,19.4567,99.163631,-99.163631,2254.105957
12394,05/06/2012,06:52:12,19.45659,99.163658,-99.163658,2254.304443
12395,05/06/2012,06:52:13,19.456477,99.163687,-99.163687,2254.386963
12396,05/06/2012,06:52:14,19.456367,99.163713,-99.163713,2254.119141
12397,05/06/2012,06:52:15,19.456257,99.16374,-99.16374,2253.466309
12398,05/06/2012,06:52:16,19.456146,99.163765,-99.163765,2253.22583
12399,05/06/2012,06:52:17,19.456034,99.163791,-99.163791,2252.802246
12400,05/06/2012,06:52:18,19.455923,99.163813,-99.163813,2252.717285
12401,05/06/2012,06:52:19,19.455809,99.163832,-99.163832,2252.633057
12402,05/06/2012,06:52:20,19.455698,99.163847,-99.163847,2252.320557
12403,05/06/2012,06:52:21,19.455589,99.163863,-99.163863,2251.947998
12404,05/06/2012,06:52:22,19.455489,99.163877,-99.163877,2251.099609
12405,05/06/2012,06:52:23,19.455391,99.163894,-99.163894,2250.864258
12406,05/06/2012,06:52:24,19.455296,99.163909,-99.163909,2250.186035
12407,05/06/2012,06:52:25,19.455199,99.163921,-99.163921,2249.793457
12408,05/06/2012,06:52:26,19.455105,99.163937,-99.163937,2249.36499
12409,05/06/2012,06:52:27,19.455016,99.163951,-99.163951,2248.706299
12410,05/06/2012,06:52:28,19.454927,99.163962,-99.163962,2248.040527
12411,05/06/2012,06:52:29,19.454842,99.163974,-99.163974,2247.271973
12412,05/06/2012,06:52:30,19.45476,99.163984,-99.163984,2246.725342
12413,05/06/2012,06:52:31,19.454682,99.163995,-99.163995,2246.330811
12414,05/06/2012,06:52:32,19.454607,99.164006,-99.164006,2245.990234
12415,05/06/2012,06:52:33,19.454534,99.164016,-99.164016,2245.876709
12416,05/06/2012,06:52:34,19.454459,99.164026,-99.164026,2245.29248
12417,05/06/2012,06:52:35,19.454381,99.164036,-99.164036,2244.571533
12418,05/06/2012,06:52:36,19.454304,99.164045,-99.164045,2244.130859
12419,05/06/2012,06:52:37,19.45423,99.164054,-99.164054,2243.418945
12420,05/06/2012,06:52:38,19.454153,99.164064,-99.164064,2243.222168
12421,05/06/2012,06:52:39,19.454079,99.164074,-99.164074,2242.666504
12422,05/06/2012,06:52:40,19.454006,99.164085,-99.164085,2242.58667
12423,05/06/2012,06:52:41,19.453941,99.164094,-99.164094,2242.595947
12424,05/06/2012,06:52:42,19.453887,99.164105,-99.164105,2242.334717
12425,05/06/2012,06:52:43,19.453838,99.164115,-99.164115,2242.887939
12426,05/06/2012,06:52:44,19.45379,99.164121,-99.164121,2242.983887
12427,05/06/2012,06:52:45,19.453744,99.164127,-99.164127,2243.360107
12428,05/06/2012,06:52:46,19.453697,99.164128,-99.164128,2244.28125
12429,05/06/2012,06:52:47,19.453651,99.164132,-99.164132,2244.583984
12430,05/06/2012,06:52:48,19.453604,99.164136,-99.164136,2244.704834
12431,05/06/2012,06:52:49,19.453553,99.164143,-99.164143,2244.786621
12432,05/06/2012,06:52:50,19.453491,99.164147,-99.164147,2245.428223
12433,05/06/2012,06:52:51,19.453422,99.164153,-99.164153,2245.820801
12434,05/06/2012,06:52:52,19.453349,99.164159,-99.164159,2245.881836
12435,05/06/2012,06:52:53,19.453274,99.164161,-99.164161,2246.016113
12436,05/06/2012,06:52:54,19.453197,99.164165,-99.164165,2245.981689
12437,05/06/2012,06:52:55,19.453114,99.164172,-99.164172,2245.999512
12438,05/06/2012,06:52:56,19.453029,99.164182,-99.164182,2244.99292
12439,05/06/2012,06:52:57,19.452945,99.16419,-99.16419,2243.746094
12440,05/06/2012,06:52:58,19.452859,99.164197,-99.164197,2243.486328
12441,05/06/2012,06:52:59,19.452774,99.164201,-99.164201,2243.206299
12442,05/06/2012,06:53:00,19.452693,99.164205,-99.164205,2243.147705
12443,05/06/2012,06:53:01,19.452621,99.164212,-99.164212,2243.265137
12444,05/06/2012,06:53:02,19.45256,99.164216,-99.164216,2243.407959
12445,05/06/2012,06:53:03,19.452513,99.164224,-99.164224,2242.720215
12446,05/06/2012,06:53:04,19.452481,99.164233,-99.164233,2242.758789
12447,05/06/2012,06:53:05,19.452457,99.164231,-99.164231,2244.488281
12448,05/06/2012,06:53:06,19.45244,99.164235,-99.164235,2244.220459
12449,05/06/2012,06:53:07,19.452425,99.164237,-99.164237,2243.79248
12450,05/06/2012,06:53:08,19.452415,99.16424,-99.16424,2242.761719
