date,height,old_height,utm_x,utm_y,distance,slope,sum_distance,velocidad,ds,velocidad_gps,consumo_total,consumo_inst,latitud,longitud,new_distance,new_slope,new_sum_distance,nueva_velocidad
12:23:28,2994.8,2994.8,701321.3039588745,9605197.43361015,44.45388816802996,0.0,15865.00556188741,22.22694408401498,2,80.64,3094.96,9.65,-3.570061995363596,-79.18758400000769,44.45388816802996,0.0,15634.717560444651,22.22694408401498
12:23:30,2994.8,2994.8,701292.457374589,9605163.207536446,44.77102709028097,0.0,15909.776588977691,22.385513545140483,2,81.21,3094.97,10.7,-3.5703719953675233,-79.18784300000767,44.77102709028097,0.0,15679.488587534932,22.385513545140483
12:23:32,2994.8,2994.8,701263.4999098923,9605129.092272714,44.75802767917401,0.0,15954.534616656865,22.379013839587007,2,81.32,3094.97,4.65,-3.570680995371467,-79.18810300000769,44.75802767917401,0.0,15724.246615214106,22.379013839587007
12:23:34,2994.8,2994.8,701237.2057569426,9605093.202323481,44.50124560227947,0.0,15999.035862259145,22.250622801139734,2,79.34,3094.97,4.65,-3.571005995375051,-79.18833900000766,44.50124560227947,0.0,15768.747860816386,22.250622801139734
12:23:36,2994.8,2994.8,701225.2350971976,9605051.975838277,42.939241514417816,0.0,16041.975103773562,21.469620757208908,2,77.56,3094.97,4.65,-3.5713789953766923,-79.18844600000766,42.939241514417816,0.0,15811.687102330803,21.469620757208908
12:23:38,2994.8,2994.8,701228.4862053329,9605010.166413987,41.945637155110674,0.0,16083.920740928674,20.972818577555337,2,75.36,3094.97,0.4,-3.5717569953762647,-79.18841600000766,41.945637155110674,0.0,15853.632739485914,20.972818577555337
12:23:40,2994.8,2994.8,701247.9710916721,9604973.85449558,41.21941899731383,0.0,16125.140159925988,20.609709498656915,2,75.38,3094.97,0.4,-3.572084995373639,-79.18824000000767,41.21941899731383,0.0,15894.852158483229,20.609709498656915
12:23:42,2997.7,2997.7,701280.9201415164,9604947.247947458,42.36030446841196,0.06846032001876104,16167.5004643944,21.18015223420598,2,75.38,3094.97,0.4,-3.572324995369193,-79.18794300000766,42.36030446841196,0.06846032001876104,15937.21246295164,21.18015223420598
12:23:44,2995.3,2995.3,701320.7858237419,9604934.562088318,41.84543523652301,-0.057353926095740505,16209.345899630922,20.922717618261505,2,75.38,3094.98,0.2,-3.5724389953637794,-79.18758400000769,41.84543523652301,-0.057353926095740505,15979.057898188163,20.922717618261505
12:23:47,2995.3,2995.3,701382.6500165792,9604920.616330497,63.42657919356896,0.0,16272.77247882449,21.14219306452299,3,78.17,3094.98,0.2,-3.572563995355379,-79.18702700000767,63.42657919356896,0.0,16042.484477381731,21.14219306452299
12:23:49,2995.3,2995.3,701420.7278065705,9604902.84680218,42.02992654925695,0.0,16314.802405373748,21.014963274628474,2,72.15,3094.98,0.2,-3.5727239953502057,-79.1866840000077,42.02992654925695,0.0,16084.514403930989,21.014963274628474
12:23:51,2995.3,2995.3,701446.1133012165,9604872.384433994,39.66323711826781,0.0,16354.465642492016,19.831618559133904,2,70.91,3094.98,0.4,-3.572998995346761,-79.18645500000771,39.66323711826781,0.0,16124.177641049257,19.831618559133904
12:23:53,2995.3,2995.3,701452.8167217834,9604834.54938336,38.43430095279924,0.0,16392.899943444816,19.21715047639962,2,70.25,3094.98,0.4,-3.573340995345854,-79.1863940000077,38.43430095279924,0.0,16162.611942002055,19.21715047639962
12:23:55,2995.3,2995.3,701442.6305548489,9604796.747664072,39.16006996214946,0.0,16432.060013406965,19.58003498107473,2,71.15,3094.98,0.4,-3.573682995347271,-79.1864850000077,39.16006996214946,0.0,16201.772011964204,19.58003498107473
12:23:57,2995.3,2995.3,701415.4624755391,9604768.490212053,39.20933836135786,0.0,16471.269351768322,19.60466918067893,2,71.54,3094.98,0.25,-3.573938995350972,-79.1867290000077,39.20933836135786,0.0,16240.981350325561,19.60466918067893
12:23:59,2995.3,2995.3,701377.2112260591,9604754.631341845,40.694473331069055,0.0,16511.963825099392,20.347236665534528,2,73.75,3094.98,0.25,-3.57406499535619,-79.1870730000077,40.694473331069055,0.0,16281.67582365663,20.347236665534528
12:24:01,2995.3,2995.3,701335.6433274245,9604749.294440677,41.91910057453021,0.0,16553.882925673923,20.959550287265106,2,76.71,3094.98,0.25,-3.5741139953618357,-79.18744700000771,41.91910057453021,0.0,16323.59492423116,20.959550287265106
12:24:03,2995.3,2995.3,701291.6333003708,9604745.178832084,44.2120442442166,0.0,16598.09496991814,22.1060221221083,2,78.73,3094.98,7.35,-3.5741519953678234,-79.18784300000767,44.2120442442166,0.0,16367.806968475377,22.1060221221083
12:24:05,2995.3,2995.3,701248.4004404193,9604740.72990376,43.471168217361075,0.0,16641.566138135502,21.735584108680538,2,78.9,3094.98,7.35,-3.5741929953736875,-79.18823200000764,43.471168217361075,0.0,16411.278136692737,21.735584108680538
12:24:07,2995.3,2995.3,701205.0560419833,9604736.059998995,43.60523926178432,0.0,16685.171377397288,21.80261963089216,2,78.77,3094.98,3.25,-3.5742359953795613,-79.18862200000767,43.60523926178432,0.0,16454.883375954523,21.80261963089216
